Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-18.2999992370605 	1.16680042953521 	-18.2999992370605 	0 	
-18.1999988555908 	1.18030032443858 	-18.1999988555908 	0 	
-18.0999984741211 	1.19760012283223 	-18.0999984741211 	0 	
-17.9999980926514 	1.20529995346078 	-17.9999980926514 	0 	
-17.8999977111816 	1.19909980411467 	-17.8999977111816 	0 	
-17.7999992370605 	1.19050003376105 	-17.7999992370605 	0 	
-17.6999988555908 	1.19440005779325 	-17.6999988555908 	0 	
-17.5999984741211 	1.19559998226032 	-17.5999984741211 	0 	
-17.4999980926514 	1.18980002155149 	-17.4999980926514 	0 	
-17.3999977111816 	1.18189971065658 	-17.3999977111816 	0 	
-17.2999992370605 	1.16179989356897 	-17.2999992370605 	0 	
-17.1999988555908 	1.14860012931604 	-17.1999988555908 	0 	
-17.0999984741211 	1.15360029049043 	-17.0999984741211 	0 	
-16.9999980926514 	1.17749936008477 	-16.9999980926514 	0 	
-16.8999977111816 	1.1465983114249 	-16.8999977111816 	0 	
-16.7999992370605 	1.10349905299881 	-16.7999992370605 	0 	
-16.6999988555908 	1.04929909019484 	-16.6999988555908 	0 	
-16.5999984741211 	1.00379922084539 	-16.5999984741211 	0 	
-16.4999980926514 	0.963199248504679 	-16.4999980926514 	0 	
-16.3999977111816 	0.920998853493074 	-16.3999977111816 	0 	
-16.2999992370605 	0.887299196718232 	-16.2999992370605 	0 	
-16.1999988555908 	0.838599111270014 	-16.1999988555908 	0 	
-16.0999984741211 	0.783199139976205 	-16.0999984741211 	0 	
-15.9999980926514 	0.736198828984925 	-15.9999980926514 	0 	
-15.8999977111816 	0.671297133638291 	-15.8999977111816 	0 	
-15.7999992370605 	0.59469860248646 	-15.7999992370605 	0 	
-15.6999988555908 	0.516398400017351 	-15.6999988555908 	0 	
-15.5999984741211 	0.427898656846082 	-15.5999984741211 	0 	
-15.4999980926514 	0.354398716499418 	-15.4999980926514 	0 	
-15.3999977111816 	0.284097575568012 	-15.3999977111816 	0 	
