Time (s),Raw Response,Fitted Response
-39.5,0.546799993251625,0.0
-39.3999977111816,2.15485557899592,0.0
-39.2999992370605,-1.03159997434705,0.0
-39.1999969482422,0.500523939685081,0.0
-39.0999984741211,0.986556969452067,0.0
-39.0,-1.0314000169783,0.0
-38.8999977111816,0.268997748135007,0.0
-38.7999992370605,0.195500017831364,0.0
-38.6999969482422,0.227100289630471,0.0
-38.5999984741211,0.218001130484481,0.0
-38.5,0.22669998226047,0.0
-38.3999977111816,0.176599613281724,0.0
-38.2999992370605,0.141300000093906,0.0
-38.1999969482422,0.0442963141431392,0.0
-38.0999984741211,-0.0815131855015352,0.0
-38.0,-0.453099995425873,0.0
-37.8999977111816,-0.414362871742924,0.0
-37.7999992370605,0.739100000118924,0.0
-37.6999969482422,0.791822530267382,0.0
-37.5999984741211,0.525208923325408,0.0
-37.5,0.899800000664982,0.0
-37.3999977111816,1.24481337251564,0.0
-37.2999992370605,1.3889000154486,0.0
-37.1999969482422,1.44530094489892,0.0
-37.0999984741211,1.25119934425311,0.0
-37.0,1.19679997730054,0.0
-36.8999977111816,1.20700016193223,0.0
-36.7999992370605,1.19810004405736,0.0
-36.6999969482422,1.20390033321382,0.0
-36.5999984741211,1.20610091228082,0.0
-36.5,1.22019998454925,0.0
-36.3999977111816,1.17309938297331,0.0
-36.2999992370605,1.17519998283387,0.0
-36.1999969482422,1.19029940814653,0.0
-36.0999984741211,1.18010089969539,0.0
-36.0,1.22369999160583,0.0
-35.8999977111816,1.2125007360446,0.0
-35.7999992370605,1.2274000244106,0.0
-35.6999969482422,1.26509933376292,0.0
-35.5999984741211,1.24540037727274,0.0
-35.5,1.2575999572764,0.0
-35.3999977111816,1.26899978351139,0.0
-35.2999992370605,1.26550002975273,0.0
-35.1999969482422,1.24190008468577,0.0
-35.0999984741211,1.24789972839426,0.0
-35.0,1.2360999776829,0.0
-34.8999977111816,1.23150044841532,0.0
-34.7999992370605,1.24430004195892,0.0
-34.6999969482422,1.23379997157826,0.0
-34.5999984741211,1.23289986591044,0.0
-34.5,1.23480005626698,0.0
-34.3999977111816,1.22720003223367,0.0
-34.2999992370605,1.2256000352827,0.0
-34.1999969482422,1.22110012130361,0.0
-34.0999984741211,1.23179992351288,0.0
-34.0,1.23340002174518,0.0
-33.8999977111816,1.23119993400542,0.0
-33.7999992370605,1.22510001258706,0.0
-33.6999969482422,1.21449986629159,0.0
-33.5999984741211,1.21209984226152,0.0
-33.5,1.20640002956497,0.0
-33.3999977111816,1.2027997142759,0.0
-33.2999992370605,1.19639994697354,0.0
-33.1999969482422,1.19890002383909,0.0
-33.0999984741211,1.19839997100644,0.0
-33.0,1.19979997710834,0.0
-32.8999977111816,1.20160005702928,0.0
-32.7999992370605,1.20349998149686,0.0
-32.6999969482422,1.20729985008074,0.0
-32.5999984741211,1.20049995136287,0.0
-32.5,1.19749995746315,0.0
-32.3999977111816,1.19950005092687,0.0
-32.2999992370605,1.19880001468482,0.0
-32.1999969482422,1.19579998759946,0.0
-32.0999984741211,1.19569988498915,0.0
-31.9999980926514,1.1880999198911,0.0
-31.8999977111816,1.18429995479164,0.0
-31.7999992370605,1.18009992770749,0.0
-31.6999988555908,1.17999993381454,0.0
-31.5999984741211,1.17569996566817,0.0
-31.4999980926514,1.17330003204188,0.0
-31.3999977111816,1.17169988269598,0.0
-31.2999992370605,1.16899991760147,0.0
-31.1999988555908,1.16699999313278,0.0
-31.0999984741211,1.16200000972458,0.0
-30.9999980926514,1.16430002326888,0.0
-30.8999977111816,1.1642999402975,0.0
-30.7999992370605,1.15829995250533,0.0
-30.6999988555908,1.15879993285853,0.0
-30.5999984741211,1.15610002803442,0.0
