Run 1; Ch 5; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 5; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 5; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 5; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-35.0999984741211 	-0.0619999573209498 	-35.0999984741211 	0 	
-35 	-0.0640000023704488 	-35 	0 	
-34.8999977111816 	-0.0502002533175983 	-34.8999977111816 	0 	
-34.7999992370605 	-0.0567999958984728 	-34.7999992370605 	0 	
-34.6999969482422 	-0.0582998451973253 	-34.6999969482422 	0 	
-34.5999984741211 	-0.0634001466278278 	-34.5999984741211 	0 	
-34.5 	-0.0624000023344706 	-34.5 	0 	
-34.3999977111816 	-0.0449000423432153 	-34.3999977111816 	0 	
-34.2999992370605 	-0.0442000013608776 	-34.2999992370605 	0 	
-34.1999969482422 	-0.0448999312393425 	-34.1999969482422 	0 	
-34.0999984741211 	-0.0467997385494527 	-34.0999984741211 	0 	
-34 	-0.0424000017264916 	-34 	0 	
-33.8999977111816 	-0.0435000657089404 	-33.8999977111816 	0 	
-33.7999992370605 	-0.0409000067702436 	-33.7999992370605 	0 	
-33.6999969482422 	-0.0386999407382973 	-33.6999969482422 	0 	
-33.5999984741211 	-0.0357997588871513 	-33.5999984741211 	0 	
-33.5 	-0.026300000725314 	-33.5 	0 	
-33.3999977111816 	-0.0215999638567155 	-33.3999977111816 	0 	
-33.2999992370605 	-0.0236999990811455 	-33.2999992370605 	0 	
-33.1999969482422 	-0.0255000549550459 	-33.1999969482422 	0 	
-33.0999984741211 	-0.0298998717298673 	-33.0999984741211 	0 	
-33 	-0.0321000004405505 	-33 	0 	
-32.8999977111816 	-0.0347998368742992 	-32.8999977111816 	0 	
-32.7999992370605 	-0.0340999967447715 	-32.7999992370605 	0 	
-32.6999969482422 	-0.034600017406774 	-32.6999969482422 	0 	
-32.5999984741211 	-0.0358999439122272 	-32.5999984741211 	0 	
-32.5 	-0.0353000021714251 	-32.5 	0 	
-32.3999977111816 	-0.0313999669560872 	-32.3999977111816 	0 	
-32.2999992370605 	-0.0298999981132511 	-32.2999992370605 	0 	
-32.1999969482422 	-0.0318998267539428 	-32.1999969482422 	0 	
-32.0999984741211 	-0.0325000336997618 	-32.0999984741211 	0 	
-31.9999980926514 	-0.0343999950891885 	-31.9999980926514 	0 	
-31.8999977111816 	-0.0306999063577678 	-31.8999977111816 	0 	
-31.7999992370605 	-0.0233999700431013 	-31.7999992370605 	0 	
-31.6999988555908 	-0.0196999934196356 	-31.6999988555908 	0 	
-31.5999984741211 	-0.0183000073084258 	-31.5999984741211 	0 	
-31.4999980926514 	-0.0190999808874039 	-31.4999980926514 	0 	
-31.3999977111816 	-0.0191000161175907 	-31.3999977111816 	0 	
-31.2999992370605 	-0.0199999873257184 	-31.2999992370605 	0 	
-31.1999988555908 	-0.0183999812361435 	-31.1999988555908 	0 	
-31.0999984741211 	-0.0173000405047787 	-31.0999984741211 	0 	
-30.9999980926514 	-0.0182000164495548 	-30.9999980926514 	0 	
-30.8999977111816 	-0.0179000581010769 	-30.8999977111816 	0 	
-30.7999992370605 	-0.0180999957774475 	-30.7999992370605 	0 	
-30.6999988555908 	-0.01779999408609 	-30.6999988555908 	0 	
-30.5999984741211 	-0.016100020504382 	-30.5999984741211 	0 	
-30.4999980926514 	-0.018500025915273 	-30.4999980926514 	0 	
-30.3999977111816 	-0.0184000685803767 	-30.3999977111816 	0 	
-30.2999992370605 	-0.0210000617953483 	-30.2999992370605 	0 	
-30.1999988555908 	-0.0238999876128219 	-30.1999988555908 	0 	
-30.0999984741211 	-0.0234000262244081 	-30.0999984741211 	0 	
-29.9999980926514 	-0.0273999869314139 	-29.9999980926514 	0 	
-29.8999977111816 	-0.0265000851504738 	-29.8999977111816 	0 	
-29.7999992370605 	-0.030200004875951 	-29.7999992370605 	0 	
-29.6999988555908 	-0.0295000265468843 	-29.6999988555908 	0 	
-29.5999984741211 	-0.0312000038502447 	-29.5999984741211 	0 	
-29.4999980926514 	-0.0313000221394759 	-29.4999980926514 	0 	
-29.3999977111816 	-0.0327001633522741 	-29.3999977111816 	0 	
-29.2999992370605 	-0.0363000034813012 	-29.2999992370605 	0 	
-29.1999988555908 	-0.0381000200759445 	-29.1999988555908 	0 	
-29.0999984741211 	-0.0443000088926055 	-29.0999984741211 	0 	
-28.9999980926514 	-0.0455999933110434 	-28.9999980926514 	0 	
-28.8999977111816 	-0.0424000031343894 	-28.8999977111816 	0 	
-28.7999992370605 	-0.0454000569807249 	-28.7999992370605 	0 	
-28.6999988555908 	-0.0505000224220566 	-28.6999988555908 	0 	
-28.5999984741211 	-0.0507999607798411 	-28.5999984741211 	0 	
-28.4999980926514 	-0.0497999882209115 	-28.4999980926514 	0 	
-28.3999977111816 	-0.0472000491863582 	-28.3999977111816 	0 	
-28.2999992370605 	-0.0488998981345503 	-28.2999992370605 	0 	
-28.1999988555908 	-0.0448999723303132 	-28.1999988555908 	0 	
-28.0999984741211 	-0.0414999841923418 	-28.0999984741211 	0 	
-27.9999980926514 	-0.0387000119699223 	-27.9999980926514 	0 	
-27.8999977111816 	-0.0404000353337324 	-27.8999977111816 	0 	
-27.7999992370605 	-0.0372999628525577 	-27.7999992370605 	0 	
-27.6999988555908 	-0.0322000722517259 	-27.6999988555908 	0 	
-27.5999984741211 	-0.0363999296569091 	-27.5999984741211 	0 	
-27.4999980926514 	-0.0310000549798133 	-27.4999980926514 	0 	
-27.3999977111816 	-0.0345000966190128 	-27.3999977111816 	0 	
-27.2999992370605 	-0.0356999916184577 	-27.2999992370605 	0 	
-27.1999988555908 	-0.0325000112643465 	-27.1999988555908 	0 	
-27.0999984741211 	-0.0321999692678219 	-27.0999984741211 	0 	
-26.9999980926514 	-0.0295000356563833 	-26.9999980926514 	0 	
-26.8999977111816 	-0.0310999858593277 	-26.8999977111816 	0 	
-26.7999992370605 	-0.0304000163450837 	-26.7999992370605 	0 	
-26.6999988555908 	-0.0279999794220203 	-26.6999988555908 	0 	
-26.5999984741211 	-0.0277000295500329 	-26.5999984741211 	0 	
-26.4999980926514 	-0.0291000417346368 	-26.4999980926514 	0 	
-26.3999977111816 	-0.0302000159863383 	-26.3999977111816 	0 	
-26.2999992370605 	-0.0328000525587413 	-26.2999992370605 	0 	
-26.1999988555908 	-0.034000007162831 	-26.1999988555908 	0 	
-26.0999984741211 	-0.0368000156267954 	-26.0999984741211 	0 	
-25.9999980926514 	-0.0369000027531001 	-25.9999980926514 	0 	
-25.8999977111816 	-0.0376000657415716 	-25.8999977111816 	0 	
-25.7999992370605 	-0.0403000125625113 	-25.7999992370605 	0 	
-25.6999988555908 	-0.0442000633593125 	-25.6999988555908 	0 	
-25.5999984741211 	-0.0498000223633426 	-25.5999984741211 	0 	
-25.4999980926514 	-0.0524000054210774 	-25.4999980926514 	0 	
-25.3999977111816 	-0.0521000311600801 	-25.3999977111816 	0 	
-25.2999992370605 	-0.05350004470165 	-25.2999992370605 	0 	
-25.1999988555908 	-0.0550000206458208 	-25.1999988555908 	0 	
-25.0999984741211 	-0.0557999596821901 	-25.0999984741211 	0 	
-24.9999980926514 	-0.049899929214007 	-24.9999980926514 	0 	
-24.8999977111816 	-0.0477999170434487 	-24.8999977111816 	0 	
-24.7999992370605 	-0.0476999543061538 	-24.7999992370605 	0 	
-24.6999988555908 	-0.0485999434822588 	-24.6999988555908 	0 	
-24.5999984741211 	-0.0460999672031903 	-24.5999984741211 	0 	
-24.4999980926514 	-0.0476000037888298 	-24.4999980926514 	0 	
-24.3999977111816 	-0.0489000386733096 	-24.3999977111816 	0 	
-24.2999992370605 	-0.0517999678850174 	-24.2999992370605 	0 	
-24.1999988555908 	-0.047799987194594 	-24.1999988555908 	0 	
-24.0999984741211 	-0.0480999621395313 	-24.0999984741211 	0 	
-23.9999980926514 	-0.0505999506349326 	-23.9999980926514 	0 	
-23.8999977111816 	-0.0471999438741477 	-23.8999977111816 	0 	
-23.7999992370605 	-0.0458000021317275 	-23.7999992370605 	0 	
-23.6999988555908 	-0.0444999625105993 	-23.6999988555908 	0 	
-23.5999984741211 	-0.0411999618409027 	-23.5999984741211 	0 	
-23.4999980926514 	-0.038999966931442 	-23.4999980926514 	0 	
-23.3999977111816 	-0.0376000986798317 	-23.3999977111816 	0 	
-23.2999992370605 	-0.0384999994384998 	-23.2999992370605 	0 	
-23.1999988555908 	-0.0376000035030302 	-23.1999988555908 	0 	
-23.0999984741211 	-0.0411000234817038 	-23.0999984741211 	0 	
-22.9999980926514 	-0.0432000322798558 	-22.9999980926514 	0 	
-22.8999977111816 	-0.0493001098257082 	-22.8999977111816 	0 	
-22.7999992370605 	-0.052000008210598 	-22.7999992370605 	0 	
-22.6999988555908 	-0.0482000132906251 	-22.6999988555908 	0 	
-22.5999984741211 	-0.0462999936426058 	-22.5999984741211 	0 	
-22.4999980926514 	-0.0499001301286626 	-22.4999980926514 	0 	
-22.3999977111816 	-0.0569001666663098 	-22.3999977111816 	0 	
-22.2999992370605 	-0.0597001351452491 	-22.2999992370605 	0 	
-22.1999988555908 	-0.0695001584754209 	-22.1999988555908 	0 	
-22.0999984741211 	-0.0788000405773346 	-22.0999984741211 	0 	
-21.9999980926514 	-0.0858001225242333 	-21.9999980926514 	0 	
-21.8999977111816 	-0.0864001780282706 	-21.8999977111816 	0 	
-21.7999992370605 	-0.0876000753887638 	-21.7999992370605 	0 	
-21.6999988555908 	-0.089700098396861 	-21.6999988555908 	0 	
-21.5999984741211 	-0.0974999364843825 	-21.5999984741211 	0 	
-21.4999980926514 	-0.100999835922266 	-21.4999980926514 	0 	
-21.3999977111816 	-0.0946999338375463 	-21.3999977111816 	0 	
-21.2999992370605 	-0.0998999778748839 	-21.2999992370605 	0 	
-21.1999988555908 	-0.102499916243687 	-21.1999988555908 	0 	
-21.0999984741211 	-0.10549996266127 	-21.0999984741211 	0 	
-20.9999980926514 	-0.103899913905479 	-20.9999980926514 	0 	
-20.8999977111816 	-0.104099915624829 	-20.8999977111816 	0 	
-20.7999992370605 	-0.101499919699563 	-20.7999992370605 	0 	
-20.6999988555908 	-0.101599759196688 	-20.6999988555908 	0 	
-20.5999984741211 	-0.0951998347882181 	-20.5999984741211 	0 	
-20.4999980926514 	-0.0916997711647127 	-20.4999980926514 	0 	
-20.3999977111816 	-0.0867996293272881 	-20.3999977111816 	0 	
-20.2999992370605 	-0.086999874911271 	-20.2999992370605 	0 	
-20.1999988555908 	-0.0859997557381575 	-20.1999988555908 	0 	
-20.0999984741211 	-0.0747998445403937 	-20.0999984741211 	0 	
-19.9999980926514 	-0.0661998787873017 	-19.9999980926514 	0 	
-19.8999977111816 	-0.0635998449579347 	-19.8999977111816 	0 	
-19.7999992370605 	-0.0613998910375813 	-19.7999992370605 	0 	
-19.6999988555908 	-0.0563998748111771 	-19.6999988555908 	0 	
-19.5999984741211 	-0.0498000424850034 	-19.5999984741211 	0 	
-19.4999980926514 	-0.056300021813513 	-19.4999980926514 	0 	
-19.3999977111816 	-0.0581998968409607 	-19.3999977111816 	0 	
-19.2999992370605 	-0.0552998585881141 	-19.2999992370605 	0 	
-19.1999988555908 	-0.047099839492148 	-19.1999988555908 	0 	
-19.0999984741211 	-0.0485998202348128 	-19.0999984741211 	0 	
-18.9999980926514 	-0.0459997980178741 	-18.9999980926514 	0 	
-18.8999977111816 	-0.0451995384319162 	-18.8999977111816 	0 	
-18.7999992370605 	-0.0439998226102034 	-18.7999992370605 	0 	
-18.6999988555908 	-0.0456999185007589 	-18.6999988555908 	0 	
-18.5999984741211 	-0.0485998382609978 	-18.5999984741211 	0 	
-18.4999980926514 	-0.0391999700477754 	-18.4999980926514 	0 	
-18.3999977111816 	-0.042099898259039 	-18.3999977111816 	0 	
-18.2999992370605 	-0.0489999270575936 	-18.2999992370605 	0 	
-18.1999988555908 	-0.0557998627373308 	-18.1999988555908 	0 	
-18.0999984741211 	-0.0530998228132376 	-18.0999984741211 	0 	
-17.9999980926514 	-0.0463998719678784 	-17.9999980926514 	0 	
-17.8999977111816 	-0.0469993917795364 	-17.8999977111816 	0 	
-17.7999992370605 	-0.0431996367187821 	-17.7999992370605 	0 	
-17.6999988555908 	-0.0370996114252193 	-17.6999988555908 	0 	
-17.5999984741211 	-0.0330996254197089 	-17.5999984741211 	0 	
-17.4999980926514 	-0.0249997721657564 	-17.4999980926514 	0 	
-17.3999977111816 	-0.0190997644422168 	-17.3999977111816 	0 	
-17.2999992370605 	-0.0224999856254726 	-17.2999992370605 	0 	
-17.1999988555908 	-0.0213000367657514 	-17.1999988555908 	0 	
-17.0999984741211 	-0.025299969696789 	-17.0999984741211 	0 	
-16.9999980926514 	-0.0211999856219336 	-16.9999980926514 	0 	
-16.8999977111816 	-0.0204000713092682 	-16.8999977111816 	0 	
-16.7999992370605 	-0.0194998965489503 	-16.7999992370605 	0 	
-16.6999988555908 	-0.0147999473811069 	-16.6999988555908 	0 	
-16.5999984741211 	-0.0200998667933163 	-16.5999984741211 	0 	
-16.4999980926514 	-0.0187998295768921 	-16.4999980926514 	0 	
-16.3999977111816 	-0.0139996738435002 	-16.3999977111816 	0 	
-16.2999992370605 	-0.00719981138900039 	-16.2999992370605 	0 	
-16.1999988555908 	-0.00249989373696735 	-16.1999988555908 	0 	
-16.0999984741211 	-0.00269982705140137 	-16.0999984741211 	0 	
-15.9999980926514 	0.00510019795910921 	-15.9999980926514 	0 	
-15.8999977111816 	0.00430009257979691 	-15.8999977111816 	0 	
-15.7999992370605 	-0.00959989829061669 	-15.7999992370605 	0 	
-15.6999988555908 	-0.0206998996727634 	-15.6999988555908 	0 	
-15.5999984741211 	-0.0238999159555533 	-15.5999984741211 	0 	
-15.4999980926514 	-0.0254000104650913 	-15.4999980926514 	0 	
-15.3999977111816 	-0.0326998252166959 	-15.3999977111816 	0 	
-15.2999992370605 	-0.0329999095665698 	-15.2999992370605 	0 	
-15.1999988555908 	-0.02989997563418 	-15.1999988555908 	0 	
-15.0999984741211 	-0.0250999881718599 	-15.0999984741211 	0 	
-14.9999980926514 	-0.0235000640386716 	-14.9999980926514 	0 	
-14.8999977111816 	-0.0234002174402121 	-14.8999977111816 	0 	
-14.7999992370605 	-0.0250999447816866 	-14.7999992370605 	0 	
-14.6999988555908 	-0.0213000894073048 	-14.6999988555908 	0 	
-14.5999984741211 	-0.0208000697348325 	-14.5999984741211 	0 	
-14.4999980926514 	-0.0217000778429792 	-14.4999980926514 	0 	
-14.3999977111816 	-0.0252998956202646 	-14.3999977111816 	0 	
-14.2999992370605 	-0.0234999806416454 	-14.2999992370605 	0 	
-14.1999988555908 	-0.0228000033384888 	-14.1999988555908 	0 	
-14.0999984741211 	-0.0246000714032562 	-14.0999984741211 	0 	
-13.9999980926514 	-0.0219000859469816 	-13.9999980926514 	0 	
-13.8999977111816 	-0.0214001157291932 	-13.8999977111816 	0 	
-13.7999992370605 	-0.0125001648193575 	-13.7999992370605 	0 	
-13.6999988555908 	-0.0100000983948121 	-13.6999988555908 	0 	
-13.5999984741211 	-0.00890014340620837 	-13.5999984741211 	0 	
-13.4999980926514 	-0.00740011796733597 	-13.4999980926514 	0 	
-13.3999977111816 	-0.0115999828085478 	-13.3999977111816 	0 	
-13.2999992370605 	-0.00410002074204385 	-13.2999992370605 	0 	
-13.1999988555908 	-0.00139996147117927 	-13.1999988555908 	0 	
-13.0999984741211 	-0.010199871394434 	-13.0999984741211 	0 	
-12.9999980926514 	-0.017800027897465 	-12.9999980926514 	0 	
-12.8999977111816 	-0.0291998412831163 	-12.8999977111816 	0 	
-12.7999992370605 	-0.0294000682115438 	-12.7999992370605 	0 	
-12.6999988555908 	-0.0252001985791139 	-12.6999988555908 	0 	
-12.5999984741211 	-0.0181003167162999 	-12.5999984741211 	0 	
-12.4999980926514 	-0.0191002350111376 	-12.4999980926514 	0 	
-12.3999977111816 	-0.0180005343172525 	-12.3999977111816 	0 	
-12.2999992370605 	-0.0212002778789611 	-12.2999992370605 	0 	
-12.1999988555908 	-0.0263003543368541 	-12.1999988555908 	0 	
-12.0999984741211 	-0.0297002726183564 	-12.0999984741211 	0 	
-11.9999980926514 	-0.0357002058262879 	-11.9999980926514 	0 	
-11.8999977111816 	-0.0342004150625144 	-11.8999977111816 	0 	
-11.7999992370605 	-0.0387001152848825 	-11.7999992370605 	0 	
-11.6999988555908 	-0.0319000752933789 	-11.6999988555908 	0 	
-11.5999984741211 	-0.031100014650292 	-11.5999984741211 	0 	
-11.4999980926514 	-0.032600044789433 	-11.4999980926514 	0 	
-11.3999977111816 	-0.0358003502478823 	-11.3999977111816 	0 	
-11.2999992370605 	-0.0401000498022768 	-11.2999992370605 	0 	
-11.1999988555908 	-0.0349001998183667 	-11.1999988555908 	0 	
-11.0999984741211 	-0.0435001875703165 	-11.0999984741211 	0 	
-10.9999980926514 	-0.0470002247675438 	-10.9999980926514 	0 	
-10.8999977111816 	-0.0523002589070529 	-10.8999977111816 	0 	
-10.7999992370605 	-0.0499001076605055 	-10.7999992370605 	0 	
-10.6999988555908 	-0.0471000553079648 	-10.6999988555908 	0 	
-10.5999984741211 	-0.0453001006717386 	-10.5999984741211 	0 	
-10.4999980926514 	-0.0463000953968731 	-10.4999980926514 	0 	
-10.3999977111816 	-0.0417999616365705 	-10.3999977111816 	0 	
-10.2999992370605 	-0.0334001277151401 	-10.2999992370605 	0 	
-10.1999988555908 	-0.0397000991615641 	-10.1999988555908 	0 	
-10.0999984741211 	-0.0384001182101201 	-10.0999984741211 	0 	
-9.99999809265137 	-0.0408000764764438 	-9.99999809265137 	0 	
-9.89999771118164 	-0.0371000724771875 	-9.89999771118164 	0 	
-9.79999923706055 	-0.0338000273404759 	-9.79999923706055 	0 	
-9.69999885559082 	-0.0325001627970778 	-9.69999885559082 	0 	
-9.59999847412109 	-0.0348001204183674 	-9.59999847412109 	0 	
-9.49999809265137 	-0.0328000817753491 	-9.49999809265137 	0 	
-9.39999771118164 	-0.0281002273804916 	-9.39999771118164 	0 	
-9.29999923706055 	-0.0264000868010044 	-9.29999923706055 	0 	
-9.19999885559082 	-0.0222000566354836 	-9.19999885559082 	0 	
-9.09999847412109 	-0.0179000217394787 	-9.09999847412109 	0 	
-8.99999809265137 	-0.0127001053770073 	-8.99999809265137 	0 	
-8.89999771118164 	-0.027699764315912 	-8.89999771118164 	0 	
-8.79999923706055 	-0.0196999313084234 	-8.79999923706055 	0 	
-8.69999885559082 	-0.0197999746778805 	-8.69999885559082 	0 	
-8.59999847412109 	-0.0227999228700355 	-8.59999847412109 	0 	
-8.49999809265137 	-0.0220999967204989 	-8.49999809265137 	0 	
-8.39999771118164 	-0.0239999056211673 	-8.39999771118164 	0 	
-8.29999923706055 	-0.0258999527104606 	-8.29999923706055 	0 	
-8.19999885559082 	-0.0261999120848486 	-8.19999885559082 	0 	
-8.09999847412109 	-0.0204999740817584 	-8.09999847412109 	0 	
-7.99999809265137 	-0.0160999632535095 	-7.99999809265137 	0 	
-7.89999771118164 	-0.0185998809683952 	-7.89999771118164 	0 	
-7.79999923706055 	-0.0116999551537447 	-7.79999923706055 	0 	
-7.69999885559082 	-0.0108999946205586 	-7.69999885559082 	0 	
-7.59999847412109 	-0.0139000528724864 	-7.59999847412109 	0 	
-7.5 	-0.0163000002030458 	-7.5 	0 	
-7.39999771118164 	-0.0169999886784353 	-7.39999771118164 	0 	
-7.29999923706055 	-0.0148000003646303 	-7.29999923706055 	0 	
-7.19999694824219 	-0.0136999397473119 	-7.19999694824219 	0 	
-7.09999847412109 	-0.0136000579477695 	-7.09999847412109 	0 	
-7 	-0.0142999995223363 	-7 	0 	
-6.89999771118164 	-0.0155999876733404 	-6.89999771118164 	0 	
-6.79999923706055 	-0.0147999993605481 	-6.79999923706055 	0 	
-6.69999694824219 	-0.0195998819981469 	-6.69999694824219 	0 	
-6.59999847412109 	-0.0151999915724446 	-6.59999847412109 	0 	
-6.5 	-0.014399999363377 	-6.5 	0 	
-6.39999771118164 	-0.0119000069898902 	-6.39999771118164 	0 	
-6.29999923706055 	-0.0119999992020894 	-6.29999923706055 	0 	
-6.19999694824219 	-0.010800037322042 	-6.19999694824219 	0 	
-6.09999847412109 	-0.0100000337588426 	-6.09999847412109 	0 	
-6 	-0.0120000005663314 	-6 	0 	
-5.89999771118164 	-0.0109997948420641 	-5.89999771118164 	0 	
-5.79999923706055 	-0.00749999959225534 	-5.79999923706055 	0 	
-5.69999694824219 	-0.0092998702202749 	-5.69999694824219 	0 	
-5.59999847412109 	-0.00679999241401674 	-5.59999847412109 	0 	
-5.5 	-0.00690000020040316 	-5.5 	0 	
-5.39999771118164 	-0.00939984365686541 	-5.39999771118164 	0 	
-5.29999923706055 	-0.00860000010288786 	-5.29999923706055 	0 	
-5.19999694824219 	-0.00669985884815105 	-5.19999694824219 	0 	
-5.09999847412109 	-0.000100068627943983 	-5.09999847412109 	0 	
-5 	-0.00380000002769521 	-5 	0 	
-4.89999771118164 	-0.00289990463424772 	-4.89999771118164 	0 	
-4.79999923706055 	-0.0021000000560889 	-4.79999923706055 	0 	
-4.69999694824219 	0.00279996585595654 	-4.69999694824219 	0 	
-4.59999847412109 	0.0049999427064904 	-4.59999847412109 	0 	
-4.5 	0.00299999996786937 	-4.5 	0 	
-4.39999771118164 	0.00369995043365634 	-4.39999771118164 	0 	
-4.29999923706055 	0.00150000002395245 	-4.29999923706055 	0 	
-4.19999694824219 	0.00260003438597778 	-4.19999694824219 	0 	
-4.09999847412109 	0.00299998093396425 	-4.09999847412109 	0 	
-4 	0.000499999943713192 	-4 	0 	
-3.89999771118164 	-0.00199994280046667 	-3.89999771118164 	0 	
-3.79999923706055 	-0.00150000006033224 	-3.79999923706055 	0 	
-3.69999694824219 	0.00109997690015007 	-3.69999694824219 	0 	
-3.59999847412109 	-0.0035999010069645 	-3.59999847412109 	0 	
-3.5 	-0.0050999999511987 	-3.5 	0 	
-3.39999771118164 	-0.0110000035965641 	-3.39999771118164 	0 	
-3.29999923706055 	-0.0144000001673703 	-3.29999923706055 	0 	
-3.19999694824219 	-0.00779979357685079 	-3.19999694824219 	0 	
-3.09999847412109 	-0.00129992288930225 	-3.09999847412109 	0 	
-3 	-0.0101000007889525 	-3 	0 	
-2.89999771118164 	-0.0117002141596458 	-2.89999771118164 	0 	
-2.79999923706055 	-0.0201999997552775 	-2.79999923706055 	0 	
-2.69999694824219 	-0.0180001758562867 	-2.69999694824219 	0 	
-2.59999847412109 	-0.0197997713003133 	-2.59999847412109 	0 	
-2.5 	-0.0180999994190643 	-2.5 	0 	
-2.39999771118164 	-0.0200999725020665 	-2.39999771118164 	0 	
-2.29999923706055 	-0.0204999997658888 	-2.29999923706055 	0 	
-2.19999694824219 	-0.016499839763128 	-2.19999694824219 	0 	
-2.09999847412109 	-0.0153999046378885 	-2.09999847412109 	0 	
-2 	-0.0105000001567532 	-2 	0 	
-1.89999771118164 	-0.0086999420709617 	-1.89999771118164 	0 	
-1.79999923706055 	-0.0111000004981179 	-1.79999923706055 	0 	
-1.69999694824219 	-0.00370013330393704 	-1.69999694824219 	0 	
-1.59999847412109 	-0.00349995040596696 	-1.59999847412109 	0 	
-1.5 	-0.00539999918328249 	-1.5 	0 	
-1.39999771118164 	0.00120000078095472 	-1.39999771118164 	0 	
-1.29999923706055 	0.00120000078095472 	-1.29999923706055 	0 	
-1.19999694824219 	0.00120000078095472 	-1.19999694824219 	0 	
-1.09999847412109 	0.00120000078095472 	-1.09999847412109 	0 	
-1 	0.00120000078095472 	-1 	0 	
-0.899997711181641 	0.0131999696568528 	-0.899997711181641 	0 	
-0.799999237060547 	0.0265997095048078 	-0.799999237060547 	0 	
-0.699996948242188 	 	-0.699996948242188 	0 	
-0.599998474121094 	 	-0.599998474121094 	0 	
-0.5 	 	-0.5 	0 	
-0.399997711181641 	 	-0.399997711181641 	0 	
-0.299999237060547 	 	-0.299999237060547 	0 	
-0.199996948242188 	 	-0.199996948242188 	0 	
-0.0999984741210938 	 	-0.0999984741210938 	0 	
0 	 	0 	0 	
0.100002288818359 	 	0.100002288818359 	0 	
0.200000762939453 	 	0.200000762939453 	0.00398305427102683 	
0.300003051757813 	 	0.300003051757813 	0.00796535050386774 	
0.400001525878906 	 	0.400001525878906 	0.0119465846637236 	
0.5 	 	0.5 	0.0159269090145028 	
