Time (s),Raw Response,Fitted Response
-39.5,-0.720700018886419,0.0
-39.3999977111816,1.69120317268244,0.0
-39.2999992370605,0.286400004719326,0.0
-39.1999969482422,-0.364081829549832,0.0
-39.0999984741211,0.514999318238551,0.0
-39.0,-0.0811000029825664,0.0
-38.8999977111816,-0.0991036158920906,0.0
-38.7999992370605,0.0274000003519177,0.0
-38.6999969482422,0.142200432714162,0.0
-38.5999984741211,0.100499666601536,0.0
-38.5,0.0824999998912972,0.0
-38.3999977111816,0.10090459751882,0.0
-38.2999992370605,0.202699998841126,0.0
-38.1999969482422,0.099500870986958,0.0
-38.0999984741211,0.171301675865834,0.0
-38.0,0.192000005004957,0.0
-37.8999977111816,0.351100214382313,0.0
-37.7999992370605,0.495500014541904,0.0
-37.6999969482422,0.310686775901559,0.0
-37.5999984741211,0.0279092155433318,0.0
-37.5,0.112200000916346,0.0
-37.3999977111816,0.248900797145325,0.0
-37.2999992370605,0.176399999818386,0.0
-37.1999969482422,0.124600400744384,0.0
-37.0999984741211,0.0346981384209357,0.0
-37.0,0.0103000001472537,0.0
-36.8999977111816,0.0136006590037141,0.0
-36.7999992370605,0.0243000000409666,0.0
-36.6999969482422,-0.0146977492004225,0.0
-36.5999984741211,-0.0002986643339681,0.0
-36.5,0.0566000001308566,0.0
-36.3999977111816,0.0413996150018647,0.0
-36.2999992370605,0.0480999970641278,0.0
-36.1999969482422,0.0901994544365152,0.0
-36.0999984741211,0.059800180944876,0.0
-36.0,0.0811999997349631,0.0
-35.8999977111816,0.0854996116140683,0.0
-35.7999992370605,0.0630999994355079,0.0
-35.6999969482422,0.0857000850410259,0.0
-35.5999984741211,0.0834995783880004,0.0
-35.5,0.066300001439231,0.0
-35.3999977111816,0.0585000407554617,0.0
-35.2999992370605,0.0650999980789493,0.0
-35.1999969482422,0.0504000756591267,0.0
-35.0999984741211,0.0634001914731925,0.0
-35.0,0.06850000212944,0.0
-34.8999977111816,0.0803001406420663,0.0
-34.7999992370605,0.0745000021088345,0.0
-34.6999969482422,0.079199816511391,0.0
-34.5999984741211,0.0764999868843006,0.0
-34.5,0.0755999967077514,0.0
-34.3999977111816,0.068899962829164,0.0
-34.2999992370605,0.0734999980559223,0.0
-34.1999969482422,0.0802002449127031,0.0
-34.0999984741211,0.0823999509193527,0.0
-34.0,0.083899997662229,0.0
-33.8999977111816,0.0863999045359378,0.0
-33.7999992370605,0.0851000020848005,0.0
-33.6999969482422,0.081899869692279,0.0
-33.5999984741211,0.0793998402441503,0.0
-33.5,0.0758000001151231,0.0
-33.3999977111816,0.0777999408455798,0.0
-33.2999992370605,0.0759999974106904,0.0
-33.1999969482422,0.070799982520839,0.0
-33.0999984741211,0.0688997430916061,0.0
-33.0,0.0665000005101319,0.0
-32.8999977111816,0.0649998288245115,0.0
-32.7999992370605,0.0616999985213624,0.0
-32.6999969482422,0.0606998813600512,0.0
-32.5999984741211,0.0556000283577305,0.0
-32.5,0.059999997196428,0.0
-32.3999977111816,0.0582999311664025,0.0
-32.2999992370605,0.0555999975549639,0.0
-32.1999969482422,0.0558998756496294,0.0
-32.0999984741211,0.0558998810884077,0.0
-31.9999980926514,0.0518999701707799,0.0
-31.8999977111816,0.050299814734899,0.0
-31.7999992370605,0.0472000277804909,0.0
-31.6999988555908,0.0519999004318379,0.0
-31.5999984741211,0.0515999390700017,0.0
-31.4999980926514,0.0507999871770153,0.0
-31.3999977111816,0.0498000366242195,0.0
-31.2999992370605,0.0525999231686001,0.0
-31.1999988555908,0.0504999915974622,0.0
-31.0999984741211,0.0539999570573855,0.0
-30.9999980926514,0.0540999458971783,0.0
-30.8999977111816,0.0532999394781655,0.0
-30.7999992370605,0.0576999533695925,0.0
-30.6999988555908,0.0577999222259677,0.0
-30.5999984741211,0.0556999832042493,0.0
-30.4999980926514,0.0572999361393158,0.0
-30.3999977111816,0.0562998653731484,0.0
-30.2999992370605,0.0540999309232575,0.0
-30.1999988555908,0.053699877433246,0.0
-30.0999984741211,0.048399929284642,0.0
-29.9999980926514,0.0428999905197998,0.0
-29.8999977111816,0.0458998591202544,0.0
-29.7999992370605,0.0447998896197532,0.0
-29.6999988555908,0.0435999753754004,0.0
-29.5999984741211,0.0454000017962244,0.0
-29.4999980926514,0.0457999941791059,0.0
-29.3999977111816,0.0466998968986445,0.0
-29.2999992370605,0.0454999522989965,0.0
-29.1999988555908,0.0459999885024445,0.0
-29.0999984741211,0.0472998988334439,0.0
-28.9999980926514,0.0459999199447338,0.0
-28.8999977111816,0.0420998777190107,0.0
-28.7999992370605,0.0377999008487677,0.0
