Run 1; Ch 6; Fc 2-1; Cy 5; W3; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 6; Fc 2-1; Cy 5; W3; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 6; Fc 2-1; Cy 5; W3; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 6; Fc 2-1; Cy 5; W3; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-33.3999977111816 	-0.0578003380251175 	-33.3999977111816 	0 	
-33.2999992370605 	-0.0647999803513812 	-33.2999992370605 	0 	
-33.1999969482422 	-0.0728004114098439 	-33.1999969482422 	0 	
-33.0999984741211 	-0.0800003656368062 	-33.0999984741211 	0 	
-33 	-0.0847999849283951 	-33 	0 	
-32.8999977111816 	-0.088900369926705 	-32.8999977111816 	0 	
-32.7999992370605 	-0.0897000156364811 	-32.7999992370605 	0 	
-32.6999969482422 	-0.0920003525716311 	-32.6999969482422 	0 	
-32.5999984741211 	-0.0954002336475241 	-32.5999984741211 	0 	
-32.5 	-0.0968000107750413 	-32.5 	0 	
-32.3999977111816 	-0.0991001915899687 	-32.3999977111816 	0 	
-32.2999992370605 	-0.09879997176904 	-32.2999992370605 	0 	
-32.1999969482422 	-0.100000224396354 	-32.1999969482422 	0 	
-32.0999984741211 	-0.103100070951768 	-32.0999984741211 	0 	
-31.9999980926514 	-0.102000018785475 	-31.9999980926514 	0 	
-31.8999977111816 	-0.100700128838071 	-31.8999977111816 	0 	
-31.7999992370605 	-0.0999001037562266 	-31.7999992370605 	0 	
-31.6999988555908 	-0.0987000393834023 	-31.6999988555908 	0 	
-31.5999984741211 	-0.0943999939881905 	-31.5999984741211 	0 	
-31.4999980926514 	-0.0892999743409746 	-31.4999980926514 	0 	
-31.3999977111816 	-0.0805000535910949 	-31.3999977111816 	0 	
-31.2999992370605 	-0.0801000739047595 	-31.2999992370605 	0 	
-31.1999988555908 	-0.0807000549284567 	-31.1999988555908 	0 	
-31.0999984741211 	-0.0831000027646951 	-31.0999984741211 	0 	
-30.9999980926514 	-0.0824999462092819 	-30.9999980926514 	0 	
-30.8999977111816 	-0.0804999387728458 	-30.8999977111816 	0 	
-30.7999992370605 	-0.0795000339494436 	-30.7999992370605 	0 	
-30.6999988555908 	-0.0793999282795994 	-30.6999988555908 	0 	
-30.5999984741211 	-0.077900006865093 	-30.5999984741211 	0 	
-30.4999980926514 	-0.0793999933193845 	-30.4999980926514 	0 	
-30.3999977111816 	-0.0819999306659156 	-30.3999977111816 	0 	
-30.2999992370605 	-0.0802999564148195 	-30.2999992370605 	0 	
-30.1999988555908 	-0.078100001810526 	-30.1999988555908 	0 	
-30.0999984741211 	-0.0783999716732069 	-30.0999984741211 	0 	
-29.9999980926514 	-0.0781999279934098 	-29.9999980926514 	0 	
-29.8999977111816 	-0.0762999137878069 	-29.8999977111816 	0 	
-29.7999992370605 	-0.0739998965254927 	-29.7999992370605 	0 	
-29.6999988555908 	-0.0693999043432996 	-29.6999988555908 	0 	
-29.5999984741211 	-0.0641999724357447 	-29.5999984741211 	0 	
-29.4999980926514 	-0.0612999551740359 	-29.4999980926514 	0 	
-29.3999977111816 	-0.0607999077765271 	-29.3999977111816 	0 	
-29.2999992370605 	-0.0626999071064347 	-29.2999992370605 	0 	
-29.1999988555908 	-0.0591999782554922 	-29.1999988555908 	0 	
-29.0999984741211 	-0.0589999443982379 	-29.0999984741211 	0 	
-28.9999980926514 	-0.0578999437311722 	-28.9999980926514 	0 	
-28.8999977111816 	-0.0516998858402076 	-28.8999977111816 	0 	
-28.7999992370605 	-0.0470999441095046 	-28.7999992370605 	0 	
-28.6999988555908 	-0.0425000528302917 	-28.6999988555908 	0 	
-28.5999984741211 	-0.0460000006642076 	-28.5999984741211 	0 	
-28.4999980926514 	-0.0456999508824083 	-28.4999980926514 	0 	
-28.3999977111816 	-0.04089998645577 	-28.3999977111816 	0 	
-28.2999992370605 	-0.0410999729101604 	-28.2999992370605 	0 	
-28.1999988555908 	-0.0381999421078945 	-28.1999988555908 	0 	
-28.0999984741211 	-0.0336998676248186 	-28.0999984741211 	0 	
-27.9999980926514 	-0.026899944874458 	-27.9999980926514 	0 	
-27.8999977111816 	-0.0275999540317571 	-27.8999977111816 	0 	
-27.7999992370605 	-0.0281999834987801 	-27.7999992370605 	0 	
-27.6999988555908 	-0.0262999496444536 	-27.6999988555908 	0 	
-27.5999984741211 	-0.0233999784431944 	-27.5999984741211 	0 	
-27.4999980926514 	-0.0222999015786627 	-27.4999980926514 	0 	
-27.3999977111816 	-0.01759998626585 	-27.3999977111816 	0 	
-27.2999992370605 	-0.0168999825473293 	-27.2999992370605 	0 	
-27.1999988555908 	-0.0156999855971662 	-27.1999988555908 	0 	
-27.0999984741211 	-0.0131999683362665 	-27.0999984741211 	0 	
-26.9999980926514 	-0.00739997377240798 	-26.9999980926514 	0 	
-26.8999977111816 	-0.00369985389261274 	-26.8999977111816 	0 	
-26.7999992370605 	-0.000899928756552981 	-26.7999992370605 	0 	
-26.6999988555908 	0.00110003633744782 	-26.6999988555908 	0 	
-26.5999984741211 	0.00310009289023583 	-26.5999984741211 	0 	
-26.4999980926514 	0.00840001497635967 	-26.4999980926514 	0 	
-26.3999977111816 	0.00600016737371334 	-26.3999977111816 	0 	
-26.2999992370605 	0.00880002680059988 	-26.2999992370605 	0 	
-26.1999988555908 	0.0113000145938713 	-26.1999988555908 	0 	
-26.0999984741211 	0.0154000748661929 	-26.0999984741211 	0 	
-25.9999980926514 	0.0169000362402585 	-25.9999980926514 	0 	
-25.8999977111816 	0.0180001032858854 	-25.8999977111816 	0 	
-25.7999992370605 	0.0204001009042258 	-25.7999992370605 	0 	
-25.6999988555908 	0.0264001093419211 	-25.6999988555908 	0 	
-25.5999984741211 	0.0285001113479666 	-25.5999984741211 	0 	
-25.4999980926514 	0.0312000175035791 	-25.4999980926514 	0 	
-25.3999977111816 	0.028800097086787 	-25.3999977111816 	0 	
-25.2999992370605 	0.0257000747260463 	-25.2999992370605 	0 	
-25.1999988555908 	0.0302000262781803 	-25.1999988555908 	0 	
-25.0999984741211 	0.0316000597995298 	-25.0999984741211 	0 	
-24.9999980926514 	0.0344001237899647 	-24.9999980926514 	0 	
-24.8999977111816 	0.039999934102525 	-24.8999977111816 	0 	
-24.7999992370605 	0.038199983217055 	-24.7999992370605 	0 	
-24.6999988555908 	0.040600039435958 	-24.6999988555908 	0 	
-24.5999984741211 	0.0444000106363092 	-24.5999984741211 	0 	
-24.4999980926514 	0.0468000803994073 	-24.4999980926514 	0 	
-24.3999977111816 	0.0536000888387207 	-24.3999977111816 	0 	
-24.2999992370605 	0.0577000234625302 	-24.2999992370605 	0 	
-24.1999988555908 	0.0607000339514343 	-24.1999988555908 	0 	
-24.0999984741211 	0.0613000674784416 	-24.0999984741211 	0 	
-23.9999980926514 	0.0674999959992419 	-23.9999980926514 	0 	
-23.8999977111816 	0.0670001020007476 	-23.8999977111816 	0 	
-23.7999992370605 	0.0681000169788604 	-23.7999992370605 	0 	
-23.6999988555908 	0.0657000538885768 	-23.6999988555908 	0 	
-23.5999984741211 	0.0670000020509178 	-23.5999984741211 	0 	
-23.4999980926514 	0.0621000616592937 	-23.4999980926514 	0 	
-23.3999977111816 	0.0637000528367935 	-23.3999977111816 	0 	
-23.2999992370605 	0.0645000071053801 	-23.2999992370605 	0 	
-23.1999988555908 	0.0637999942337046 	-23.1999988555908 	0 	
-23.0999984741211 	0.063100053837843 	-23.0999984741211 	0 	
-22.9999980926514 	0.0685000450175721 	-22.9999980926514 	0 	
-22.8999977111816 	0.0678001056257926 	-22.8999977111816 	0 	
-22.7999992370605 	0.067699881412409 	-22.7999992370605 	0 	
-22.6999988555908 	0.0620001144452544 	-22.6999988555908 	0 	
-22.5999984741211 	0.0695000968007662 	-22.5999984741211 	0 	
-22.4999980926514 	0.0729001414838422 	-22.4999980926514 	0 	
-22.3999977111816 	0.0745003327901941 	-22.3999977111816 	0 	
-22.2999992370605 	0.0802000943185703 	-22.2999992370605 	0 	
-22.1999988555908 	0.0844000431570748 	-22.1999988555908 	0 	
-22.0999984741211 	0.0882000736273767 	-22.0999984741211 	0 	
-21.9999980926514 	0.0919001047659549 	-21.9999980926514 	0 	
-21.8999977111816 	0.0956001995582483 	-21.8999977111816 	0 	
-21.7999992370605 	0.095100141959847 	-21.7999992370605 	0 	
-21.6999988555908 	0.0940000521695765 	-21.6999988555908 	0 	
-21.5999984741211 	0.0889001063405885 	-21.5999984741211 	0 	
-21.4999980926514 	0.086300260740245 	-21.4999980926514 	0 	
-21.3999977111816 	0.0957003189105308 	-21.3999977111816 	0 	
-21.2999992370605 	0.0957999510792433 	-21.2999992370605 	0 	
-21.1999988555908 	0.0841998742143915 	-21.1999988555908 	0 	
-21.0999984741211 	0.0800997492842725 	-21.0999984741211 	0 	
-20.9999980926514 	0.073499847221683 	-20.9999980926514 	0 	
-20.8999977111816 	0.0731995594069303 	-20.8999977111816 	0 	
-20.7999992370605 	0.0691998994880123 	-20.7999992370605 	0 	
-20.6999988555908 	0.0699998046911787 	-20.6999988555908 	0 	
-20.5999984741211 	0.0661999568001193 	-20.5999984741211 	0 	
-20.4999980926514 	0.0672999195594457 	-20.4999980926514 	0 	
-20.3999977111816 	0.0679000438722142 	-20.3999977111816 	0 	
-20.2999992370605 	0.0778000011960103 	-20.2999992370605 	0 	
-20.1999988555908 	0.0875999981435598 	-20.1999988555908 	0 	
-20.0999984741211 	0.0938998589517723 	-20.0999984741211 	0 	
-19.9999980926514 	0.0989998593358905 	-19.9999980926514 	0 	
-19.8999977111816 	0.109699449254549 	-19.8999977111816 	0 	
-19.7999992370605 	0.112599645759474 	-19.7999992370605 	0 	
-19.6999988555908 	0.114799536469945 	-19.6999988555908 	0 	
-19.5999984741211 	0.115199620249768 	-19.5999984741211 	0 	
-19.4999980926514 	0.115099682665459 	-19.4999980926514 	0 	
-19.3999977111816 	0.108099663451867 	-19.3999977111816 	0 	
-19.2999992370605 	0.101599858575355 	-19.2999992370605 	0 	
-19.1999988555908 	0.101299988655228 	-19.1999988555908 	0 	
-19.0999984741211 	0.110799818994565 	-19.0999984741211 	0 	
-18.9999980926514 	0.110999602988159 	-18.9999980926514 	0 	
-18.8999977111816 	0.110998989774089 	-18.8999977111816 	0 	
-18.7999992370605 	0.105699665549764 	-18.7999992370605 	0 	
-18.6999988555908 	0.0988999274268281 	-18.6999988555908 	0 	
-18.5999984741211 	0.122699594881851 	-18.5999984741211 	0 	
-18.4999980926514 	0.126099970915675 	-18.4999980926514 	0 	
-18.3999977111816 	0.129399884226586 	-18.3999977111816 	0 	
-18.2999992370605 	0.133699989226443 	-18.2999992370605 	0 	
-18.1999988555908 	0.140899820235063 	-18.1999988555908 	0 	
-18.0999984741211 	0.136999757291051 	-18.0999984741211 	0 	
-17.9999980926514 	0.141299742128467 	-17.9999980926514 	0 	
-17.8999977111816 	0.148199760154966 	-17.8999977111816 	0 	
-17.7999992370605 	0.156800045686396 	-17.7999992370605 	0 	
-17.6999988555908 	0.173100096133567 	-17.6999988555908 	0 	
-17.5999984741211 	0.176200270179834 	-17.5999984741211 	0 	
-17.4999980926514 	0.18880014953902 	-17.4999980926514 	0 	
-17.3999977111816 	0.198200003535021 	-17.3999977111816 	0 	
-17.2999992370605 	0.196199844362127 	-17.2999992370605 	0 	
-17.1999988555908 	0.191699844748655 	-17.1999988555908 	0 	
-17.0999984741211 	0.187799791623547 	-17.0999984741211 	0 	
-16.9999980926514 	0.182499538710545 	-16.9999980926514 	0 	
-16.8999977111816 	0.179299188999721 	-16.8999977111816 	0 	
-16.7999992370605 	0.169999604990153 	-16.7999992370605 	0 	
-16.6999988555908 	0.160499689773133 	-16.6999988555908 	0 	
-16.5999984741211 	0.170599633980601 	-16.5999984741211 	0 	
-16.4999980926514 	0.173299580575986 	-16.4999980926514 	0 	
-16.3999977111816 	0.167099198344658 	-16.3999977111816 	0 	
-16.2999992370605 	0.162899707131146 	-16.2999992370605 	0 	
-16.1999988555908 	0.156899575140415 	-16.1999988555908 	0 	
-16.0999984741211 	0.144799523452093 	-16.0999984741211 	0 	
-15.9999980926514 	0.133399640086282 	-15.9999980926514 	0 	
-15.8999977111816 	0.118299668982218 	-15.8999977111816 	0 	
-15.7999992370605 	0.112899887470121 	-15.7999992370605 	0 	
-15.6999988555908 	0.105500004676287 	-15.6999988555908 	0 	
-15.5999984741211 	0.0968000341454172 	-15.5999984741211 	0 	
-15.4999980926514 	0.0965000212672749 	-15.4999980926514 	0 	
-15.3999977111816 	0.0846002332727949 	-15.3999977111816 	0 	
-15.2999992370605 	0.0761998979614873 	-15.2999992370605 	0 	
-15.1999988555908 	0.0626000188858598 	-15.1999988555908 	0 	
-15.0999984741211 	0.0456999365851516 	-15.0999984741211 	0 	
-14.9999980926514 	0.040599935247883 	-14.9999980926514 	0 	
-14.8999977111816 	0.0218995695177 	-14.8999977111816 	0 	
-14.7999992370605 	0.0157998205249896 	-14.7999992370605 	0 	
-14.6999988555908 	-0.00200002126439358 	-14.6999988555908 	0 	
-14.5999984741211 	-0.00489974050287856 	-14.5999984741211 	0 	
-14.4999980926514 	0.00480067224998493 	-14.4999980926514 	0 	
-14.3999977111816 	0.0306010726962995 	-14.3999977111816 	0 	
-14.2999992370605 	0.0412005432153819 	-14.2999992370605 	0 	
-14.1999988555908 	0.0479003517175443 	-14.1999988555908 	0 	
-14.0999984741211 	0.0360005236652796 	-14.0999984741211 	0 	
-13.9999980926514 	0.0297004906678922 	-13.9999980926514 	0 	
-13.8999977111816 	0.0225008644119953 	-13.8999977111816 	0 	
-13.7999992370605 	0.0177004589131684 	-13.7999992370605 	0 	
-13.6999988555908 	0.0228002857220417 	-13.6999988555908 	0 	
-13.5999984741211 	0.0224001688038697 	-13.5999984741211 	0 	
-13.4999980926514 	0.0198001985554583 	-13.4999980926514 	0 	
-13.3999977111816 	0.0260001927417761 	-13.3999977111816 	0 	
-13.2999992370605 	0.0301000521685637 	-13.2999992370605 	0 	
-13.1999988555908 	0.030199983411876 	-13.1999988555908 	0 	
-13.0999984741211 	0.024500082970917 	-13.0999984741211 	0 	
-12.9999980926514 	0.0125001347551006 	-12.9999980926514 	0 	
-12.8999977111816 	0.000500150301377289 	-12.8999977111816 	0 	
-12.7999992370605 	-0.0114996695483569 	-12.7999992370605 	0 	
-12.6999988555908 	-0.0104993655186263 	-12.6999988555908 	0 	
-12.5999984741211 	-0.00129964780717273 	-12.5999984741211 	0 	
-12.4999980926514 	-0.0123996042239014 	-12.4999980926514 	0 	
-12.3999977111816 	-0.0263987851103593 	-12.3999977111816 	0 	
-12.2999992370605 	-0.0276995381318557 	-12.2999992370605 	0 	
-12.1999988555908 	-0.0308995287887228 	-12.1999988555908 	0 	
-12.0999984741211 	-0.0262994530639844 	-12.0999984741211 	0 	
-11.9999980926514 	-0.0199996513329097 	-11.9999980926514 	0 	
-11.8999977111816 	-0.0150994688956416 	-11.8999977111816 	0 	
-11.7999992370605 	-0.00989978155848803 	-11.7999992370605 	0 	
-11.6999988555908 	-0.00789984359653317 	-11.6999988555908 	0 	
-11.5999984741211 	-0.00669984702835791 	-11.5999984741211 	0 	
-11.4999980926514 	-0.0109999171691015 	-11.4999980926514 	0 	
-11.3999977111816 	-0.0166996405096143 	-11.3999977111816 	0 	
-11.2999992370605 	-0.0158998522274487 	-11.2999992370605 	0 	
-11.1999988555908 	-0.017899816033605 	-11.1999988555908 	0 	
-11.0999984741211 	-0.020199822516588 	-11.0999984741211 	0 	
-10.9999980926514 	-0.0290997328229423 	-10.9999980926514 	0 	
-10.8999977111816 	-0.036199237438268 	-10.8999977111816 	0 	
-10.7999992370605 	-0.0338996307327761 	-10.7999992370605 	0 	
-10.6999988555908 	-0.0368996233919461 	-10.6999988555908 	0 	
-10.5999984741211 	-0.0391996160469716 	-10.5999984741211 	0 	
-10.4999980926514 	-0.033999618528469 	-10.4999980926514 	0 	
-10.3999977111816 	-0.0287992765879608 	-10.3999977111816 	0 	
-10.2999992370605 	-0.0225995906330354 	-10.2999992370605 	0 	
-10.1999988555908 	-0.0188996107317507 	-10.1999988555908 	0 	
-10.0999984741211 	-0.02119962472716 	-10.0999984741211 	0 	
-9.99999809265137 	-0.0191996109424508 	-9.99999809265137 	0 	
-9.89999771118164 	-0.0201992822112516 	-9.89999771118164 	0 	
-9.79999923706055 	-0.0242996064152976 	-9.79999923706055 	0 	
-9.69999885559082 	-0.0216995448936359 	-9.69999885559082 	0 	
-9.59999847412109 	-0.0198997570223582 	-9.59999847412109 	0 	
-9.49999809265137 	-0.0254999799362849 	-9.49999809265137 	0 	
-9.39999771118164 	-0.0333002759325609 	-9.39999771118164 	0 	
-9.29999923706055 	-0.0476000642265717 	-9.29999923706055 	0 	
-9.19999885559082 	-0.0527999297592032 	-9.19999885559082 	0 	
-9.09999847412109 	-0.0446999267296633 	-9.09999847412109 	0 	
-8.99999809265137 	-0.0362000503628224 	-8.99999809265137 	0 	
-8.89999771118164 	-0.0375001035208697 	-8.89999771118164 	0 	
-8.79999923706055 	-0.0312000913108932 	-8.79999923706055 	0 	
-8.69999885559082 	-0.0277999697063933 	-8.69999885559082 	0 	
-8.59999847412109 	-0.0229000377876218 	-8.59999847412109 	0 	
-8.49999809265137 	-0.0200000252443715 	-8.49999809265137 	0 	
-8.39999771118164 	-0.0124999165273039 	-8.39999771118164 	0 	
-8.29999923706055 	-0.0127999537908181 	-8.29999923706055 	0 	
-8.19999885559082 	-0.0126999768363021 	-8.19999885559082 	0 	
-8.09999847412109 	-0.0116000367852394 	-8.09999847412109 	0 	
-7.99999809265137 	-0.0149998935194162 	-7.99999809265137 	0 	
-7.89999771118164 	-0.0135999328340404 	-7.89999771118164 	0 	
-7.79999923706055 	-0.0127999768701557 	-7.79999923706055 	0 	
-7.69999885559082 	-0.0132999433517398 	-7.69999885559082 	0 	
-7.59999847412109 	-0.013799898322759 	-7.59999847412109 	0 	
-7.5 	-0.0193000016333826 	-7.5 	0 	
-7.39999771118164 	-0.022399882433092 	-7.39999771118164 	0 	
-7.29999923706055 	-0.022200003011676 	-7.29999923706055 	0 	
-7.19999694824219 	-0.0174998824804788 	-7.19999694824219 	0 	
-7.09999847412109 	-0.0147998316970188 	-7.09999847412109 	0 	
-7 	-0.0106999993586214 	-7 	0 	
-6.89999771118164 	-0.0121998585018446 	-6.89999771118164 	0 	
-6.79999923706055 	-0.0094000007629802 	-6.79999923706055 	0 	
-6.69999694824219 	-0.00679984837915981 	-6.69999694824219 	0 	
-6.59999847412109 	-0.00879989987879526 	-6.59999847412109 	0 	
-6.5 	-0.0113000011551776 	-6.5 	0 	
-6.39999771118164 	-0.00849984827800654 	-6.39999771118164 	0 	
-6.29999923706055 	-0.00350000035541598 	-6.29999923706055 	0 	
-6.19999694824219 	-0.000799920449935598 	-6.19999694824219 	0 	
-6.09999847412109 	-0.00229990911611822 	-6.09999847412109 	0 	
-6 	0.00159999926108867 	-6 	0 	
-5.89999771118164 	0.0036000496984343 	-5.89999771118164 	0 	
-5.79999923706055 	0.0026999999936379 	-5.79999923706055 	0 	
-5.69999694824219 	-0.00329990500540589 	-5.69999694824219 	0 	
-5.59999847412109 	-0.00479985896163271 	-5.59999847412109 	0 	
-5.5 	-0.00160000029063667 	-5.5 	0 	
-5.39999771118164 	0.00100007263245061 	-5.39999771118164 	0 	
-5.29999923706055 	0.00150000002031447 	-5.29999923706055 	0 	
-5.19999694824219 	-0.000199942664039554 	-5.19999694824219 	0 	
-5.09999847412109 	0.00120003813935909 	-5.09999847412109 	0 	
-5 	0 	-5 	0 	
-4.89999771118164 	-0.00219996561281732 	-4.89999771118164 	0 	
-4.79999923706055 	-0.00439999997252016 	-4.79999923706055 	0 	
-4.69999694824219 	-0.00539992001722567 	-4.69999694824219 	0 	
-4.59999847412109 	-0.00399989703873871 	-4.59999847412109 	0 	
-4.5 	-0.00419999988298514 	-4.5 	0 	
-4.39999771118164 	-0.00799998479851638 	-4.39999771118164 	0 	
-4.29999923706055 	-0.00350000037724385 	-4.29999923706055 	0 	
-4.19999694824219 	-0.00430002688153763 	-4.19999694824219 	0 	
-4.09999847412109 	-0.0053998515359126 	-4.09999847412109 	0 	
-4 	-0.00239999972109217 	-4 	0 	
-3.89999771118164 	-0.00159989679013961 	-3.89999771118164 	0 	
-3.79999923706055 	-0.00270000009913929 	-3.79999923706055 	0 	
-3.69999694824219 	-0.00610025866262731 	-3.69999694824219 	0 	
-3.59999847412109 	-0.0111999425644171 	-3.59999847412109 	0 	
-3.5 	-0.00880000006145565 	-3.5 	0 	
-3.39999771118164 	-0.0111999618857226 	-3.39999771118164 	0 	
-3.29999923706055 	-0.0162999999010935 	-3.29999923706055 	0 	
-3.19999694824219 	-0.0137996788726014 	-3.19999694824219 	0 	
-3.09999847412109 	-0.00109967265234445 	-3.09999847412109 	0 	
-3 	0.00949999981094152 	-3 	0 	
-2.89999771118164 	0.0154996817691426 	-2.89999771118164 	0 	
-2.79999923706055 	0.00609999947846518 	-2.79999923706055 	0 	
-2.69999694824219 	0.00680011901567923 	-2.69999694824219 	0 	
-2.59999847412109 	0.00500006718357326 	-2.59999847412109 	0 	
-2.5 	0.00440000079470337 	-2.5 	0 	
-2.39999771118164 	0.00520009966930957 	-2.39999771118164 	0 	
-2.29999923706055 	0.0034999983945454 	-2.29999923706055 	0 	
-2.19999694824219 	0.00630008305597585 	-2.19999694824219 	0 	
-2.09999847412109 	0.00110016872713459 	-2.09999847412109 	0 	
-2 	0.0011000010636053 	-2 	0 	
-1.89999771118164 	-0.00270019026720547 	-1.89999771118164 	0 	
-1.79999923706055 	-0.00489999923229334 	-1.79999923706055 	0 	
-1.69999694824219 	-0.00689984854034265 	-1.69999694824219 	0 	
-1.59999847412109 	-0.00239975847944152 	-1.59999847412109 	0 	
-1.5 	0.00390000171682914 	-1.5 	0 	
-1.39999771118164 	0.00590002979151905 	-1.39999771118164 	0 	
-1.29999923706055 	0.00729999694158323 	-1.29999923706055 	0 	
-1.19999694824219 	0.0117000480713614 	-1.19999694824219 	0 	
-1.09999847412109 	0.0129005228700407 	-1.09999847412109 	0 	
-1 	0.0129005228700407 	-1 	0 	
-0.899997711181641 	0.0129999363089155 	-0.899997711181641 	0 	
-0.799999237060547 	0.0190999969418044 	-0.799999237060547 	0 	
-0.699996948242188 	 	-0.699996948242188 	0 	
-0.599998474121094 	 	-0.599998474121094 	0 	
-0.5 	 	-0.5 	0 	
-0.399997711181641 	 	-0.399997711181641 	0 	
-0.299999237060547 	 	-0.299999237060547 	0 	
-0.199996948242188 	 	-0.199996948242188 	0 	
-0.0999984741210938 	 	-0.0999984741210938 	0 	
0 	 	0 	0 	
0.100002288818359 	 	0.100002288818359 	0 	
0.200000762939453 	 	0.200000762939453 	0.00456203470719038 	
0.300003051757813 	 	0.300003051757813 	0.00912323534438441 	
0.400001525878906 	 	0.400001525878906 	0.0136832540372251 	
0.5 	 	0.5 	0.0182422650298375 	
0.600002288818359 	 	0.600002288818359 	0.0228004424308447 	
0.700000762939453 	 	0.700000762939453 	0.0273574386217301 	
0.800003051757813 	 	0.800003051757813 	0.0319136015325066 	
0.900001525878906 	 	0.900001525878906 	0.0364685839562815 	
1 	 	1 	0.041022559757833 	
1.10000228881836 	 	1.10000228881836 	0.0455757026820677 	
1.20000076293945 	 	1.20000076293945 	0.050127665853484 	
