Time (s),Raw Response,Fitted Response
-39.5,-1.38070000381413,0.0
-39.3999977111816,-0.395034292985656,0.0
-39.2999992370605,1.78080002555726,0.0
-39.1999969482422,0.291226238154195,0.0
-39.0999984741211,0.803330955051933,0.0
-39.0,1.0056999850276,0.0
-38.8999977111816,-0.501201212944579,0.0
-38.7999992370605,0.118599999637809,0.0
-38.6999969482422,0.125300316991343,0.0
-38.5999984741211,0.0830989802416298,0.0
-38.5,0.0486999997629027,0.0
-38.3999977111816,0.0735014368947304,0.0
-38.2999992370605,0.0817000000824919,0.0
-38.1999969482422,0.395097112846997,0.0
-38.0999984741211,-0.0054925771728449,0.0
-38.0,0.274400001337199,0.0
-37.8999977111816,0.0073994562626467,0.0
-37.7999992370605,-0.0009000126374303,0.0
-37.6999969482422,-0.281216194547596,0.0
-37.5999984741211,-0.368900112200208,0.0
-37.5,0.0612999927980127,0.0
-37.3999977111816,0.271500744602235,0.0
-37.2999992370605,0.100000000118598,0.0
-37.1999969482422,0.0951016445833375,0.0
-37.0999984741211,0.106001256583113,0.0
-37.0,0.122200000983867,0.0
-36.8999977111816,0.0894002249369805,0.0
-36.7999992370605,0.0316000027414702,0.0
-36.6999969482422,-0.0151995989326679,0.0
-36.5999984741211,-0.0093999054806772,0.0
-36.5,-0.0115999972731515,0.0
-36.3999977111816,-0.0118986060806492,0.0
-36.2999992370605,0.0176000001229113,0.0
-36.1999969482422,1.7143611330539e-07,0.0
-36.0999984741211,-0.0017993591354752,0.0
-36.0,-0.0075000002543674,0.0
-35.8999977111816,0.0141999197403493,0.0
-35.7999992370605,0.0074999996759288,0.0
-35.6999969482422,-0.0105999355837412,0.0
-35.5999984741211,-0.0173003277632233,0.0
-35.5,-0.0186000002286164,0.0
-35.3999977111816,-0.0208000003840425,0.0
-35.2999992370605,-0.0332000003800204,0.0
-35.1999969482422,-0.0297004006242787,0.0
-35.0999984741211,-0.0354997560061747,0.0
-35.0,-0.0322999999443709,0.0
-34.8999977111816,-0.0393000803051109,0.0
-34.7999992370605,-0.03719999990426,0.0
-34.6999969482422,-0.0267999887619226,0.0
-34.5999984741211,-0.0287998160456482,0.0
-34.5,-0.0195999992865836,0.0
-34.3999977111816,-0.0076998516633466,0.0
-34.2999992370605,-0.0138999998525833,0.0
-34.1999969482422,-0.0180001803564664,0.0
-34.0999984741211,-0.0218997178890277,0.0
-34.0,-0.0252000005420996,0.0
-33.8999977111816,-0.023300016142457,0.0
