Run 1; Ch 3; Fc 2-1; Cy 5; W8; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 3; Fc 2-1; Cy 5; W8; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 3; Fc 2-1; Cy 5; W8; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 3; Fc 2-1; Cy 5; W8; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-30.2999992370605 	-0.00510004510215367 	-30.2999992370605 	0 	
-30.1999988555908 	-0.00589998514624313 	-30.1999988555908 	0 	
-30.0999984741211 	-0.0032000684623199 	-30.0999984741211 	0 	
-29.9999980926514 	-0.00310000274112099 	-29.9999980926514 	0 	
-29.8999977111816 	-0.000400045410060557 	-29.8999977111816 	0 	
-29.7999992370605 	-0.000900080623978283 	-29.7999992370605 	0 	
-29.6999988555908 	-0.00310012564659701 	-29.6999988555908 	0 	
-29.5999984741211 	-0.00700001215955126 	-29.5999984741211 	0 	
-29.4999980926514 	-0.00399997592103318 	-29.4999980926514 	0 	
-29.3999977111816 	0.000799993933469523 	-29.3999977111816 	0 	
-29.2999992370605 	0.000899960745300632 	-29.2999992370605 	0 	
-29.1999988555908 	-0.00110001689245109 	-29.1999988555908 	0 	
-29.0999984741211 	-0.00170005617110291 	-29.0999984741211 	0 	
-28.9999980926514 	-0.00430007139220834 	-28.9999980926514 	0 	
-28.8999977111816 	-0.00540007442396018 	-28.8999977111816 	0 	
-28.7999992370605 	-0.00560001142002875 	-28.7999992370605 	0 	
-28.6999988555908 	-0.00350001412516576 	-28.6999988555908 	0 	
-28.5999984741211 	-0.00540007643576246 	-28.5999984741211 	0 	
-28.4999980926514 	-0.00760001579328673 	-28.4999980926514 	0 	
-28.3999977111816 	-0.00760000292211771 	-28.3999977111816 	0 	
-28.2999992370605 	-0.00910004931938602 	-28.2999992370605 	0 	
-28.1999988555908 	-0.0101000652211951 	-28.1999988555908 	0 	
-28.0999984741211 	-0.012800014399545 	-28.0999984741211 	0 	
-27.9999980926514 	-0.0133999981408124 	-27.9999980926514 	0 	
-27.8999977111816 	-0.0100001173486817 	-27.8999977111816 	0 	
-27.7999992370605 	-0.0114999595170957 	-27.7999992370605 	0 	
-27.6999988555908 	-0.00880005976796383 	-27.6999988555908 	0 	
-27.5999984741211 	-0.0127000509492063 	-27.5999984741211 	0 	
-27.4999980926514 	-0.0172999683018134 	-27.4999980926514 	0 	
-27.3999977111816 	-0.0123999727111368 	-27.3999977111816 	0 	
-27.2999992370605 	-0.012500027918577 	-27.2999992370605 	0 	
-27.1999988555908 	-0.01580005906726 	-27.1999988555908 	0 	
-27.0999984741211 	-0.0217000651464332 	-27.0999984741211 	0 	
-26.9999980926514 	-0.024700083755306 	-26.9999980926514 	0 	
-26.8999977111816 	-0.0317000928771449 	-26.8999977111816 	0 	
-26.7999992370605 	-0.0357999993939302 	-26.7999992370605 	0 	
-26.6999988555908 	-0.0350000159851334 	-26.6999988555908 	0 	
-26.5999984741211 	-0.0368999567144783 	-26.5999984741211 	0 	
-26.4999980926514 	-0.0350000014332181 	-26.4999980926514 	0 	
-26.3999977111816 	-0.0342999997337756 	-26.3999977111816 	0 	
-26.2999992370605 	-0.0340000054966367 	-26.2999992370605 	0 	
-26.1999988555908 	-0.0334000495204236 	-26.1999988555908 	0 	
-26.0999984741211 	-0.0358000803244067 	-26.0999984741211 	0 	
-25.9999980926514 	-0.0405000826722244 	-25.9999980926514 	0 	
-25.8999977111816 	-0.041300161221443 	-25.8999977111816 	0 	
-25.7999992370605 	-0.0423999938975612 	-25.7999992370605 	0 	
-25.6999988555908 	-0.0413999407282972 	-25.6999988555908 	0 	
-25.5999984741211 	-0.0400000017034472 	-25.5999984741211 	0 	
-25.4999980926514 	-0.039300029813603 	-25.4999980926514 	0 	
-25.3999977111816 	-0.0407000833147322 	-25.3999977111816 	0 	
-25.2999992370605 	-0.0433000369084766 	-25.2999992370605 	0 	
-25.1999988555908 	-0.0460000358834805 	-25.1999988555908 	0 	
-25.0999984741211 	-0.0485000348562608 	-25.0999984741211 	0 	
-24.9999980926514 	-0.0472000189292885 	-24.9999980926514 	0 	
-24.8999977111816 	-0.0486000307791983 	-24.8999977111816 	0 	
-24.7999992370605 	-0.0501000426302198 	-24.7999992370605 	0 	
-24.6999988555908 	-0.0507000019788393 	-24.6999988555908 	0 	
-24.5999984741211 	-0.0513000070568523 	-24.5999984741211 	0 	
-24.4999980926514 	-0.0500999857176794 	-24.4999980926514 	0 	
-24.3999977111816 	-0.0481999887706479 	-24.3999977111816 	0 	
-24.2999992370605 	-0.0470000863097084 	-24.2999992370605 	0 	
-24.1999988555908 	-0.0525000649467984 	-24.1999988555908 	0 	
-24.0999984741211 	-0.0542000794885098 	-24.0999984741211 	0 	
-23.9999980926514 	-0.0584000113958609 	-23.9999980926514 	0 	
-23.8999977111816 	-0.0592999819273246 	-23.8999977111816 	0 	
-23.7999992370605 	-0.0610000164742814 	-23.7999992370605 	0 	
-23.6999988555908 	-0.0603999605918943 	-23.6999988555908 	0 	
-23.5999984741211 	-0.0564999829512089 	-23.5999984741211 	0 	
-23.4999980926514 	-0.0567000405317231 	-23.4999980926514 	0 	
-23.3999977111816 	-0.0600000032645767 	-23.3999977111816 	0 	
-23.2999992370605 	-0.0628000330689247 	-23.2999992370605 	0 	
-23.1999988555908 	-0.0642000022417051 	-23.1999988555908 	0 	
-23.0999984741211 	-0.0627000784406846 	-23.0999984741211 	0 	
-22.9999980926514 	-0.0647999856228125 	-22.9999980926514 	0 	
-22.8999977111816 	-0.0641999819054035 	-22.8999977111816 	0 	
-22.7999992370605 	-0.0639000313494762 	-22.7999992370605 	0 	
-22.6999988555908 	-0.0598001346334058 	-22.6999988555908 	0 	
-22.5999984741211 	-0.0672999320740928 	-22.5999984741211 	0 	
-22.4999980926514 	-0.0634998562309192 	-22.4999980926514 	0 	
-22.3999977111816 	-0.0591000587919552 	-22.3999977111816 	0 	
-22.2999992370605 	-0.0623000675914227 	-22.2999992370605 	0 	
-22.1999988555908 	-0.0683000787466881 	-22.1999988555908 	0 	
-22.0999984741211 	-0.0713000174255285 	-22.0999984741211 	0 	
-21.9999980926514 	-0.0715000309683091 	-21.9999980926514 	0 	
-21.8999977111816 	-0.0686999669560464 	-21.8999977111816 	0 	
-21.7999992370605 	-0.0666000875244208 	-21.7999992370605 	0 	
-21.6999988555908 	-0.0611000031713047 	-21.6999988555908 	0 	
-21.5999984741211 	-0.0580000512600236 	-21.5999984741211 	0 	
-21.4999980926514 	-0.0583000190708844 	-21.4999980926514 	0 	
-21.3999977111816 	-0.0560001453886798 	-21.3999977111816 	0 	
-21.2999992370605 	-0.0564001037128037 	-21.2999992370605 	0 	
-21.1999988555908 	-0.0565001040231436 	-21.1999988555908 	0 	
-21.0999984741211 	-0.0562000216959859 	-21.0999984741211 	0 	
-20.9999980926514 	-0.0503000254175276 	-20.9999980926514 	0 	
-20.8999977111816 	-0.0519999993339297 	-20.8999977111816 	0 	
-20.7999992370605 	-0.0504999678378226 	-20.7999992370605 	0 	
-20.6999988555908 	-0.0481000748659426 	-20.6999988555908 	0 	
-20.5999984741211 	-0.0486001060016861 	-20.5999984741211 	0 	
-20.4999980926514 	-0.0525001096975757 	-20.4999980926514 	0 	
-20.3999977111816 	-0.0537001929733378 	-20.3999977111816 	0 	
-20.2999992370605 	-0.0519001733046025 	-20.2999992370605 	0 	
-20.1999988555908 	-0.0514001468400238 	-20.1999988555908 	0 	
-20.0999984741211 	-0.0535000851632503 	-20.0999984741211 	0 	
-19.9999980926514 	-0.0551000587220187 	-19.9999980926514 	0 	
-19.8999977111816 	-0.0548000448216044 	-19.8999977111816 	0 	
-19.7999992370605 	-0.0526000072241004 	-19.7999992370605 	0 	
-19.6999988555908 	-0.0460999875795096 	-19.6999988555908 	0 	
-19.5999984741211 	-0.0448000668293389 	-19.5999984741211 	0 	
-19.4999980926514 	-0.0444000911920739 	-19.4999980926514 	0 	
-19.3999977111816 	-0.0447001111497229 	-19.3999977111816 	0 	
-19.2999992370605 	-0.043499951625563 	-19.2999992370605 	0 	
-19.1999988555908 	-0.0369999374161125 	-19.1999988555908 	0 	
-19.0999984741211 	-0.0272000620607287 	-19.0999984741211 	0 	
-18.9999980926514 	-0.0220001609341125 	-18.9999980926514 	0 	
-18.8999977111816 	-0.0238005066639744 	-18.8999977111816 	0 	
-18.7999992370605 	-0.0265003443710157 	-18.7999992370605 	0 	
-18.6999988555908 	-0.0357003476638056 	-18.6999988555908 	0 	
-18.5999984741211 	-0.0447003414628853 	-18.5999984741211 	0 	
-18.4999980926514 	-0.0532002749932872 	-18.4999980926514 	0 	
-18.3999977111816 	-0.0574005255220982 	-18.3999977111816 	0 	
-18.2999992370605 	-0.0581001928803744 	-18.2999992370605 	0 	
-18.1999988555908 	-0.0678001173000666 	-18.1999988555908 	0 	
-18.0999984741211 	-0.0567000932242081 	-18.0999984741211 	0 	
-17.9999980926514 	-0.0498001842970552 	-17.9999980926514 	0 	
-17.8999977111816 	-0.0540002770394494 	-17.8999977111816 	0 	
-17.7999992370605 	-0.0533000016657752 	-17.7999992370605 	0 	
-17.6999988555908 	-0.0499999854073394 	-17.6999988555908 	0 	
-17.5999984741211 	-0.0502001276472583 	-17.5999984741211 	0 	
-17.4999980926514 	-0.0552001733303769 	-17.4999980926514 	0 	
-17.3999977111816 	-0.0609004282923706 	-17.3999977111816 	0 	
-17.2999992370605 	-0.0600001542588871 	-17.2999992370605 	0 	
-17.1999988555908 	-0.0611001538745768 	-17.1999988555908 	0 	
-17.0999984741211 	-0.0538000972737791 	-17.0999984741211 	0 	
-16.9999980926514 	-0.0475000494952837 	-16.9999980926514 	0 	
-16.8999977111816 	-0.0445000369545596 	-16.8999977111816 	0 	
-16.7999992370605 	-0.0419998882789514 	-16.7999992370605 	0 	
-16.6999988555908 	-0.0394999689087854 	-16.6999988555908 	0 	
-16.5999984741211 	-0.0473998852721706 	-16.5999984741211 	0 	
-16.4999980926514 	-0.0477998964779545 	-16.4999980926514 	0 	
-16.3999977111816 	-0.044499762057967 	-16.3999977111816 	0 	
-16.2999992370605 	-0.041300047920231 	-16.2999992370605 	0 	
-16.1999988555908 	-0.0454000851641467 	-16.1999988555908 	0 	
-16.0999984741211 	-0.0412001992699516 	-16.0999984741211 	0 	
-15.9999980926514 	-0.0401002330763731 	-15.9999980926514 	0 	
-15.8999977111816 	-0.0394006614187674 	-15.8999977111816 	0 	
-15.7999992370605 	-0.0486002539146284 	-15.7999992370605 	0 	
-15.6999988555908 	-0.051800222350721 	-15.6999988555908 	0 	
-15.5999984741211 	-0.0566000712387904 	-15.5999984741211 	0 	
-15.4999980926514 	-0.0572999963769689 	-15.4999980926514 	0 	
-15.3999977111816 	-0.0615999201763771 	-15.3999977111816 	0 	
-15.2999992370605 	-0.0691996777059103 	-15.2999992370605 	0 	
-15.1999988555908 	-0.0624998633829819 	-15.1999988555908 	0 	
-15.0999984741211 	-0.0652995525342703 	-15.0999984741211 	0 	
-14.9999980926514 	-0.0516995936413878 	-14.9999980926514 	0 	
-14.8999977111816 	-0.0372996418482217 	-14.8999977111816 	0 	
-14.7999992370605 	-0.0320997807502863 	-14.7999992370605 	0 	
-14.6999988555908 	-0.0257997733606317 	-14.6999988555908 	0 	
-14.5999984741211 	-0.0167997720709536 	-14.5999984741211 	0 	
-14.4999980926514 	-0.0110999533171707 	-14.4999980926514 	0 	
-14.3999977111816 	-0.0119998730660882 	-14.3999977111816 	0 	
-14.2999992370605 	-0.0137999645230593 	-14.2999992370605 	0 	
-14.1999988555908 	-0.0194999073028157 	-14.1999988555908 	0 	
-14.0999984741211 	-0.0295999652371393 	-14.0999984741211 	0 	
-13.9999980926514 	-0.0473998321540421 	-13.9999980926514 	0 	
-13.8999977111816 	-0.056999507425644 	-13.8999977111816 	0 	
-13.7999992370605 	-0.0607997940060159 	-13.7999992370605 	0 	
-13.6999988555908 	-0.0670998133646208 	-13.6999988555908 	0 	
-13.5999984741211 	-0.0676998594753968 	-13.5999984741211 	0 	
-13.4999980926514 	-0.0655996380337456 	-13.4999980926514 	0 	
-13.3999977111816 	-0.0528996936809563 	-13.3999977111816 	0 	
-13.2999992370605 	-0.0484001211152645 	-13.2999992370605 	0 	
-13.1999988555908 	-0.0524001932135434 	-13.1999988555908 	0 	
-13.0999984741211 	-0.0575002236364526 	-13.0999984741211 	0 	
-12.9999980926514 	-0.0580000955560536 	-12.9999980926514 	0 	
-12.8999977111816 	-0.059099892328959 	-12.8999977111816 	0 	
-12.7999992370605 	-0.0629999079210393 	-12.7999992370605 	0 	
-12.6999988555908 	-0.0681995882478077 	-12.6999988555908 	0 	
-12.5999984741211 	-0.0590995636448497 	-12.5999984741211 	0 	
-12.4999980926514 	-0.049799575281213 	-12.4999980926514 	0 	
-12.3999977111816 	-0.0441991994848649 	-12.3999977111816 	0 	
-12.2999992370605 	-0.0445996618727804 	-12.2999992370605 	0 	
-12.1999988555908 	-0.0423996172685293 	-12.1999988555908 	0 	
-12.0999984741211 	-0.03329970102277 	-12.0999984741211 	0 	
-11.9999980926514 	-0.0292998358963814 	-11.9999980926514 	0 	
-11.8999977111816 	-0.0276996042957762 	-11.8999977111816 	0 	
-11.7999992370605 	-0.0237999382734415 	-11.7999992370605 	0 	
-11.6999988555908 	-0.0206998295798257 	-11.6999988555908 	0 	
-11.5999984741211 	-0.0143999041320058 	-11.5999984741211 	0 	
-11.4999980926514 	-0.00899989738536533 	-11.4999980926514 	0 	
-11.3999977111816 	-0.00319984559973818 	-11.3999977111816 	0 	
-11.2999992370605 	-0.00239989540568786 	-11.2999992370605 	0 	
-11.1999988555908 	-0.00479991744941799 	-11.1999988555908 	0 	
-11.0999984741211 	-0.00879987107327906 	-11.0999984741211 	0 	
-10.9999980926514 	-0.00339994392561493 	-10.9999980926514 	0 	
-10.8999977111816 	-0.00309973836920108 	-10.8999977111816 	0 	
-10.7999992370605 	0.00160005636280403 	-10.7999992370605 	0 	
-10.6999988555908 	0.000500141013617394 	-10.6999988555908 	0 	
-10.5999984741211 	0.00140010643008281 	-10.5999984741211 	0 	
-10.4999980926514 	0.00220011351120775 	-10.4999980926514 	0 	
-10.3999977111816 	0.00140033090065117 	-10.3999977111816 	0 	
-10.2999992370605 	0.00430015610254486 	-10.2999992370605 	0 	
-10.1999988555908 	0.0046001608025108 	-10.1999988555908 	0 	
-10.0999984741211 	0.0103002247633412 	-10.0999984741211 	0 	
-9.99999809265137 	0.0111000817814784 	-9.99999809265137 	0 	
-9.89999771118164 	0.00800029054516926 	-9.89999771118164 	0 	
-9.79999923706055 	0.0054001882308512 	-9.79999923706055 	0 	
-9.69999885559082 	0.00540020214612014 	-9.69999885559082 	0 	
-9.59999847412109 	0.0103001468851289 	-9.59999847412109 	0 	
-9.49999809265137 	0.00930020644955221 	-9.49999809265137 	0 	
-9.39999771118164 	0.0106002896172868 	-9.39999771118164 	0 	
-9.29999923706055 	0.00880001780024031 	-9.29999923706055 	0 	
-9.19999885559082 	-1.32742570713162E-07 	-9.19999885559082 	0 	
-9.09999847412109 	-0.0102001879058662 	-9.09999847412109 	0 	
-8.99999809265137 	-0.0216001338376373 	-8.99999809265137 	0 	
-8.89999771118164 	-0.0243001680464658 	-8.89999771118164 	0 	
-8.79999923706055 	-0.0230000934570853 	-8.79999923706055 	0 	
-8.69999885559082 	-0.0208001489882008 	-8.69999885559082 	0 	
-8.59999847412109 	-0.0124001413241785 	-8.59999847412109 	0 	
-8.49999809265137 	-0.0118001175760583 	-8.49999809265137 	0 	
-8.39999771118164 	-0.0144001219487109 	-8.39999771118164 	0 	
-8.29999923706055 	-0.0105001053379965 	-8.29999923706055 	0 	
-8.19999885559082 	-0.0192999432547367 	-8.19999885559082 	0 	
-8.09999847412109 	-0.0141999314182613 	-8.09999847412109 	0 	
-7.99999809265137 	-0.0131999952754995 	-7.99999809265137 	0 	
-7.89999771118164 	-0.0155999658127257 	-7.89999771118164 	0 	
-7.79999923706055 	-0.0139999543025624 	-7.79999923706055 	0 	
-7.69999885559082 	-0.0106999453419121 	-7.69999885559082 	0 	
-7.59999847412109 	-0.00789992419231567 	-7.59999847412109 	0 	
-7.5 	-0.00770000023112516 	-7.5 	0 	
-7.39999771118164 	-0.00710000718027004 	-7.39999771118164 	0 	
-7.29999923706055 	-0.0071999993888312 	-7.29999923706055 	0 	
-7.19999694824219 	-0.00329997620428912 	-7.19999694824219 	0 	
-7.09999847412109 	-0.00219995021689101 	-7.09999847412109 	0 	
-7 	-0.00339999992502271 	-7 	0 	
-6.89999771118164 	-0.00270003083278425 	-6.89999771118164 	0 	
-6.79999923706055 	-0.00309999967066688 	-6.79999923706055 	0 	
-6.69999694824219 	-0.00239999264158541 	-6.69999694824219 	0 	
-6.59999847412109 	-0.00399996969645144 	-6.59999847412109 	0 	
-6.5 	-0.00669999992896919 	-6.5 	0 	
-6.39999771118164 	-0.00340015623805812 	-6.39999771118164 	0 	
-6.29999923706055 	-0.00890000026265625 	-6.29999923706055 	0 	
-6.19999694824219 	-0.00870007586854626 	-6.19999694824219 	0 	
-6.09999847412109 	-0.0126999690946832 	-6.09999847412109 	0 	
-6 	-0.0137000002578134 	-6 	0 	
-5.89999771118164 	-0.0150998741846706 	-5.89999771118164 	0 	
-5.79999923706055 	-0.0108999999356456 	-5.79999923706055 	0 	
-5.69999694824219 	-0.00729989343744819 	-5.69999694824219 	0 	
-5.59999847412109 	-0.00719995826148079 	-5.59999847412109 	0 	
-5.5 	-0.00860000017928542 	-5.5 	0 	
-5.39999771118164 	-0.00689999636597349 	-5.39999771118164 	0 	
-5.29999923706055 	-0.00659999979325221 	-5.29999923706055 	0 	
-5.19999694824219 	-0.00659998863193323 	-5.19999694824219 	0 	
-5.09999847412109 	-0.00629983966064174 	-5.09999847412109 	0 	
-5 	-0.00159999999959837 	-5 	0 	
-4.89999771118164 	0.00389998113678303 	-4.89999771118164 	0 	
-4.79999923706055 	0.00450000014461693 	-4.79999923706055 	0 	
-4.69999694824219 	0.00549998071437585 	-4.69999694824219 	0 	
-4.59999847412109 	0.00400002673268318 	-4.59999847412109 	0 	
-4.5 	0.00279999993290403 	-4.5 	0 	
-4.39999771118164 	0.00660009149214602 	-4.39999771118164 	0 	
-4.29999923706055 	0.0107999998690502 	-4.29999923706055 	0 	
-4.19999694824219 	0.00640003442458692 	-4.19999694824219 	0 	
-4.09999847412109 	0.00710007992893225 	-4.09999847412109 	0 	
-4 	0.00590000045849592 	-4 	0 	
-3.89999771118164 	0.00590007266873727 	-3.89999771118164 	0 	
-3.79999923706055 	0.00909999959549168 	-3.79999923706055 	0 	
-3.69999694824219 	0.0114996982556477 	-3.69999694824219 	0 	
-3.59999847412109 	0.00669999247111264 	-3.59999847412109 	0 	
-3.5 	-0.00070000020423322 	-3.5 	0 	
-3.39999771118164 	-0.00659985144011443 	-3.39999771118164 	0 	
-3.29999923706055 	-0.00269999962620204 	-3.29999923706055 	0 	
-3.19999694824219 	-0.00389988897950388 	-3.19999694824219 	0 	
-3.09999847412109 	-0.00710008761961944 	-3.09999847412109 	0 	
-3 	-0.0156999998944229 	-3 	0 	
-2.89999771118164 	-0.00299998129776213 	-2.89999771118164 	0 	
-2.79999923706055 	-0.00300000077550067 	-2.79999923706055 	0 	
-2.69999694824219 	-0.00220005411756574 	-2.69999694824219 	0 	
-2.59999847412109 	-0.00439990831364412 	-2.59999847412109 	0 	
-2.5 	-0.00519999993775855 	-2.5 	0 	
-2.39999771118164 	-0.00340006447368069 	-2.39999771118164 	0 	
-2.29999923706055 	-0.00320000011925003 	-2.29999923706055 	0 	
-2.19999694824219 	-0.00749979335887474 	-2.19999694824219 	0 	
-2.09999847412109 	-0.0071998975254246 	-2.09999847412109 	0 	
-2 	-0.00950000083321356 	-2 	0 	
-1.89999771118164 	-0.00819983640394639 	-1.89999771118164 	0 	
-1.79999923706055 	-0.004400000172609 	-1.79999923706055 	0 	
-1.69999694824219 	-0.00310011296096491 	-1.69999694824219 	0 	
-1.59999847412109 	-0.00279995140226674 	-1.59999847412109 	0 	
-1.5 	0.00139999982275185 	-1.5 	0 	
-1.39999771118164 	0.00859999876774964 	-1.39999771118164 	0 	
-1.29999923706055 	0.0124998524443072 	-1.29999923706055 	0 	
-1.19999694824219 	0.0125000759617251 	-1.19999694824219 	0 	
-1.09999847412109 	0.0140000837418484 	-1.09999847412109 	0 	
-1 	0.0167000017718237 	-1 	0 	
-0.899997711181641 	0.0167000688270491 	-0.899997711181641 	0 	
-0.799999237060547 	0.0177000017829414 	-0.799999237060547 	0 	
-0.699996948242188 	 	-0.699996948242188 	0 	
-0.599998474121094 	 	-0.599998474121094 	0 	
-0.5 	 	-0.5 	0 	
-0.399997711181641 	 	-0.399997711181641 	0 	
-0.299999237060547 	 	-0.299999237060547 	0 	
-0.199996948242188 	 	-0.199996948242188 	0 	
-0.0999984741210938 	 	-0.0999984741210938 	0 	
0 	 	0 	0 	
0.100002288818359 	 	0.100002288818359 	0 	
0.200000762939453 	 	0.200000762939453 	0.00634165226959201 	
0.300003051757813 	 	0.300003051757813 	0.0126824884977063 	
0.400001525878906 	 	0.400001525878906 	0.0190220249598588 	
0.5 	 	0.5 	0.0253605037143373 	
