Run 1; Ch 2; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; T6; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-15.7999992370605 	-0.0184996987845807 	-15.7999992370605 	0 	
-15.6999988555908 	-0.00779959862484247 	-15.6999988555908 	0 	
-15.5999984741211 	0.00880014929498429 	-15.5999984741211 	0 	
-15.4999980926514 	0.0136001174214471 	-15.4999980926514 	0 	
-15.3999977111816 	0.0174000831830199 	-15.3999977111816 	0 	
-15.2999992370605 	0.016099984619359 	-15.2999992370605 	0 	
-15.1999988555908 	0.0149000306810194 	-15.1999988555908 	0 	
-15.0999984741211 	0.00999997987673851 	-15.0999984741211 	0 	
-14.9999980926514 	0.0104998454335146 	-14.9999980926514 	0 	
-14.8999977111816 	0.000600168561504688 	-14.8999977111816 	0 	
-14.7999992370605 	0.00430002291250275 	-14.7999992370605 	0 	
-14.6999988555908 	0.00800006963982014 	-14.6999988555908 	0 	
-14.5999984741211 	0.0151998691326298 	-14.5999984741211 	0 	
-14.4999980926514 	0.0119000405320548 	-14.4999980926514 	0 	
-14.3999977111816 	0.0143997401210072 	-14.3999977111816 	0 	
-14.2999992370605 	0.0138998932379764 	-14.2999992370605 	0 	
-14.1999988555908 	0.0132998678673175 	-14.1999988555908 	0 	
-14.0999984741211 	0.0083997263427591 	-14.0999984741211 	0 	
-13.9999980926514 	-0.00180023260327289 	-13.9999980926514 	0 	
-13.8999977111816 	-0.0104006958245009 	-13.8999977111816 	0 	
-13.7999992370605 	-0.0247004806769837 	-13.7999992370605 	0 	
-13.6999988555908 	-0.0460004378692247 	-13.6999988555908 	0 	
-13.5999984741211 	-0.071100232849858 	-13.5999984741211 	0 	
-13.4999980926514 	-0.0864001396548701 	-13.4999980926514 	0 	
-13.3999977111816 	-0.0916000115976203 	-13.3999977111816 	0 	
-13.2999992370605 	-0.0856999289644591 	-13.2999992370605 	0 	
-13.1999988555908 	-0.0738999648820027 	-13.1999988555908 	0 	
-13.0999984741211 	-0.0686000800378679 	-13.0999984741211 	0 	
-12.9999980926514 	-0.0750000078805897 	-12.9999980926514 	0 	
-12.8999977111816 	-0.0711997200123733 	-12.8999977111816 	0 	
-12.7999992370605 	-0.0600997884648677 	-12.7999992370605 	0 	
-12.6999988555908 	-0.0450000086566433 	-12.6999988555908 	0 	
-12.5999984741211 	-0.0438001031398016 	-12.5999984741211 	0 	
-12.4999980926514 	-0.0474003022427496 	-12.4999980926514 	0 	
-12.3999977111816 	-0.0587002774373104 	-12.3999977111816 	0 	
-12.2999992370605 	-0.0631001849433233 	-12.2999992370605 	0 	
-12.1999988555908 	-0.0699001645698445 	-12.1999988555908 	0 	
-12.0999984741211 	-0.0733001591033826 	-12.0999984741211 	0 	
-11.9999980926514 	-0.0764001580428157 	-11.9999980926514 	0 	
-11.8999977111816 	-0.0790002595967962 	-11.8999977111816 	0 	
-11.7999992370605 	-0.0842000841330446 	-11.7999992370605 	0 	
-11.6999988555908 	-0.0811999742145417 	-11.6999988555908 	0 	
-11.5999984741211 	-0.0715001088392455 	-11.5999984741211 	0 	
-11.4999980926514 	-0.0700000395518146 	-11.4999980926514 	0 	
-11.3999977111816 	-0.065599931676843 	-11.3999977111816 	0 	
-11.2999992370605 	-0.0622999589468236 	-11.2999992370605 	0 	
-11.1999988555908 	-0.0553001713014964 	-11.1999988555908 	0 	
-11.0999984741211 	-0.0576000498440408 	-11.0999984741211 	0 	
-10.9999980926514 	-0.053700072432548 	-10.9999980926514 	0 	
-10.8999977111816 	-0.0513999234863149 	-10.8999977111816 	0 	
-10.7999992370605 	-0.04400002094917 	-10.7999992370605 	0 	
-10.6999988555908 	-0.0428999962605303 	-10.6999988555908 	0 	
-10.5999984741211 	-0.0382999733155884 	-10.5999984741211 	0 	
-10.4999980926514 	-0.031800049735466 	-10.4999980926514 	0 	
-10.3999977111816 	-0.0289002404315397 	-10.3999977111816 	0 	
-10.2999992370605 	-0.0339001012071094 	-10.2999992370605 	0 	
-10.1999988555908 	-0.039400059140462 	-10.1999988555908 	0 	
-10.0999984741211 	-0.0382000687750406 	-10.0999984741211 	0 	
-9.99999809265137 	-0.0394001278546057 	-9.99999809265137 	0 	
-9.89999771118164 	-0.0460001174033096 	-9.89999771118164 	0 	
-9.79999923706055 	-0.0445001326297643 	-9.79999923706055 	0 	
-9.69999885559082 	-0.0441001002473058 	-9.69999885559082 	0 	
-9.59999847412109 	-0.0485001433953585 	-9.59999847412109 	0 	
-9.49999809265137 	-0.0511002182029188 	-9.49999809265137 	0 	
-9.39999771118164 	-0.0596998876062571 	-9.39999771118164 	0 	
-9.29999923706055 	-0.0517001179105137 	-9.29999923706055 	0 	
-9.19999885559082 	-0.0530998838585219 	-9.19999885559082 	0 	
-9.09999847412109 	-0.0384999126799812 	-9.09999847412109 	0 	
-8.99999809265137 	-0.0320000488463847 	-8.99999809265137 	0 	
-8.89999771118164 	-0.0365994856329053 	-8.89999771118164 	0 	
-8.79999923706055 	-0.0214998419833137 	-8.79999923706055 	0 	
-8.69999885559082 	-0.0107999901956646 	-8.69999885559082 	0 	
-8.59999847412109 	-0.0115000003570458 	-8.59999847412109 	0 	
-8.49999809265137 	-0.00819992957258364 	-8.49999809265137 	0 	
-8.39999771118164 	-0.00640001967985881 	-8.39999771118164 	0 	
-8.29999923706055 	-0.008399953636399 	-8.29999923706055 	0 	
-8.19999885559082 	-0.00200015701557277 	-8.19999885559082 	0 	
-8.09999847412109 	-0.00850002946390305 	-8.09999847412109 	0 	
-7.99999809265137 	-0.0129000008419098 	-7.99999809265137 	0 	
-7.89999771118164 	-0.0106998108494736 	-7.89999771118164 	0 	
-7.79999923706055 	-0.00519992551562609 	-7.79999923706055 	0 	
-7.69999885559082 	-0.000199971254914999 	-7.69999885559082 	0 	
-7.59999847412109 	-0.00219991605990799 	-7.59999847412109 	0 	
-7.5 	-0.00649999989400385 	-7.5 	0 	
-7.39999771118164 	-0.00300007609621389 	-7.39999771118164 	0 	
-7.29999923706055 	-0.00510000005670008 	-7.29999923706055 	0 	
-7.19999694824219 	-0.010400011051388 	-7.19999694824219 	0 	
-7.09999847412109 	-0.0103998708436848 	-7.09999847412109 	0 	
-7 	-0.00429999955304083 	-7 	0 	
-6.89999771118164 	-0.00409996095550014 	-6.89999771118164 	0 	
-6.79999923706055 	-0.00449999990451033 	-6.79999923706055 	0 	
-6.69999694824219 	-0.00389998889659182 	-6.69999694824219 	0 	
-6.59999847412109 	-0.00129999686032534 	-6.59999847412109 	0 	
-6.5 	-0.00570000075458665 	-6.5 	0 	
-6.39999771118164 	-0.00399990069126943 	-6.39999771118164 	0 	
-6.29999923706055 	-0.00280000010388903 	-6.29999923706055 	0 	
-6.19999694824219 	-0.00239996557138511 	-6.19999694824219 	0 	
-6.09999847412109 	-0.0017000956213451 	-6.09999847412109 	0 	
-6 	-0.00380000010409276 	-6 	0 	
-5.89999771118164 	-0.00169990875292569 	-5.89999771118164 	0 	
-5.79999923706055 	-0.00260000037451391 	-5.79999923706055 	0 	
-5.69999694824219 	-0.00499996608050424 	-5.69999694824219 	0 	
-5.59999847412109 	-0.00329994618732599 	-5.59999847412109 	0 	
-5.5 	0.000600000210397411 	-5.5 	0 	
-5.39999771118164 	0.000800057387095876 	-5.39999771118164 	0 	
-5.29999923706055 	0.00199999989126809 	-5.29999923706055 	0 	
-5.19999694824219 	-0.000499935063999146 	-5.19999694824219 	0 	
-5.09999847412109 	-0.000799950408691075 	-5.09999847412109 	0 	
-5 	0 	-5 	0 	
-4.89999771118164 	-0.000999969481199514 	-4.89999771118164 	0 	
-4.79999923706055 	-0.00429999994594255 	-4.79999923706055 	0 	
-4.69999694824219 	-0.00469995804087375 	-4.69999694824219 	0 	
-4.59999847412109 	-0.00290006491559325 	-4.59999847412109 	0 	
-4.5 	-0.00589999997828272 	-4.5 	0 	
-4.39999771118164 	0.000400049739255337 	-4.39999771118164 	0 	
-4.29999923706055 	-0.00129999996715924 	-4.29999923706055 	0 	
-4.19999694824219 	-0.00029998118407093 	-4.19999694824219 	0 	
-4.09999847412109 	0.0023000952678558 	-4.09999847412109 	0 	
-4 	0.00379999975120882 	-4 	0 	
-3.89999771118164 	0.000399996286432724 	-3.89999771118164 	0 	
-3.79999923706055 	-0.00279999982012669 	-3.79999923706055 	0 	
-3.69999694824219 	-0.00529985478715389 	-3.69999694824219 	0 	
-3.59999847412109 	-0.00159980908938451 	-3.59999847412109 	0 	
-3.5 	0.00559999988035997 	-3.5 	0 	
-3.39999771118164 	0.00740018394571962 	-3.39999771118164 	0 	
-3.29999923706055 	0.0095000007058843 	-3.29999923706055 	0 	
-3.19999694824219 	0.0143002694021561 	-3.19999694824219 	0 	
-3.09999847412109 	0.018899484341091 	-3.09999847412109 	0 	
-3 	-0.00259999912668718 	-3 	0 	
-2.89999771118164 	-0.0137999266298721 	-2.89999771118164 	0 	
-2.79999923706055 	-0.0157000006365706 	-2.79999923706055 	0 	
-2.69999694824219 	-0.0215999918254965 	-2.69999694824219 	0 	
-2.59999847412109 	-0.0233998580551997 	-2.59999847412109 	0 	
-2.5 	-0.0219000003125984 	-2.5 	0 	
-2.39999771118164 	-0.0240999535599258 	-2.39999771118164 	0 	
-2.29999923706055 	-0.0232000003015855 	-2.29999923706055 	0 	
-2.19999694824219 	-0.0215998787316494 	-2.19999694824219 	0 	
-2.09999847412109 	-0.0237998357370088 	-2.09999847412109 	0 	
-2 	-0.0187999995068822 	-2 	0 	
-1.89999771118164 	-0.0215000993848662 	-1.89999771118164 	0 	
-1.79999923706055 	-0.0236999999724503 	-1.79999923706055 	0 	
-1.69999694824219 	-0.023800077058695 	-1.69999694824219 	0 	
-1.59999847412109 	-0.0309003754118748 	-1.59999847412109 	0 	
-1.5 	-0.0555999992684519 	-1.5 	0 	
-1.39999771118164 	-0.0620000002745655 	-1.39999771118164 	0 	
-1.29999923706055 	-0.0586001785741246 	-1.29999923706055 	0 	
-1.19999694824219 	-0.0555999992684519 	-1.19999694824219 	0 	
-1.09999847412109 	-0.0469000008160947 	-1.09999847412109 	0 	
-1 	-0.0469000008160947 	-1 	0 	
-0.899997711181641 	-0.0475009035835683 	-0.899997711181641 	0 	
-0.799999237060547 	-0.0469000008160947 	-0.799999237060547 	0 	
-0.699996948242188 	 	-0.699996948242188 	0 	
-0.599998474121094 	 	-0.599998474121094 	0 	
-0.5 	 	-0.5 	0 	
-0.399997711181641 	 	-0.399997711181641 	0 	
-0.299999237060547 	 	-0.299999237060547 	0 	
-0.199996948242188 	 	-0.199996948242188 	0 	
-0.0999984741210938 	 	-0.0999984741210938 	0 	
0 	 	0 	0 	
0.100002288818359 	 	0.100002288818359 	0 	
0.200000762939453 	 	0.200000762939453 	0.00982977507381094 	
0.300003051757813 	 	0.300003051757813 	0.0196504802760242 	
0.400001525878906 	 	0.400001525878906 	0.0294613747754754 	
0.5 	 	0.5 	0.0392628428773796 	
0.600002288818359 	 	0.600002288818359 	0.0490552669345362 	
0.700000762939453 	 	0.700000762939453 	0.0588379088824841 	
0.800003051757813 	 	0.800003051757813 	0.0686115240956599 	
0.900001525878906 	 	0.900001525878906 	0.0783753759024187 	
1 	 	1 	0.0881298463001044 	
1.10000228881836 	 	1.10000228881836 	0.0978753158039768 	
1.20000076293945 	 	1.20000076293945 	0.107611049892148 	
